state,crop,year,yield,rainfall,temperature,humidity,n_req_kg_per_ha,p_req_kg_per_ha,k_req_kg_per_ha,n,p,k,ph
tamil nadu,rice,1997,3310.1766666666667,1200.0,25.0,80.0,82.75441666666667,39.72212,72.82388666666667,80.0,38.0,30.0,6.6
tamil nadu,rice,1998,3852.455,1200.0,25.0,80.0,96.311375,46.229459999999996,84.75401000000001,80.0,38.0,30.0,6.6
tamil nadu,rice,1999,3772.0750000000003,1200.0,25.0,80.0,94.301875,45.264900000000004,82.98565,80.0,38.0,30.0,6.6
tamil nadu,rice,2000,3753.235,1200.0,25.0,80.0,93.83087499999999,45.038819999999994,82.57117,80.0,38.0,30.0,6.6
tamil nadu,rice,2001,3496.9833333333336,1200.0,25.0,80.0,87.42458333333333,41.9638,76.93363333333333,80.0,38.0,30.0,6.6
tamil nadu,rice,2002,2836.75,1200.0,25.0,80.0,70.91875,34.041000000000004,62.408500000000004,80.0,38.0,30.0,6.6
tamil nadu,rice,2003,2690.1091666666666,1200.0,25.0,80.0,67.25272916666667,32.28131,59.18240166666667,80.0,38.0,30.0,6.6
tamil nadu,rice,2004,3077.5483333333336,1200.0,25.0,80.0,76.93870833333334,36.93058,67.70606333333333,80.0,38.0,30.0,6.6
tamil nadu,rice,2005,2903.1749999999997,1200.0,25.0,80.0,72.579375,34.838100000000004,63.86984999999999,80.0,38.0,30.0,6.6
tamil nadu,rice,2006,3526.8008333333332,1200.0,25.0,80.0,88.17002083333334,42.32161,77.58961833333333,80.0,38.0,30.0,6.6
tamil nadu,rice,2007,3198.3608333333336,1200.0,25.0,80.0,79.95902083333333,38.38033,70.36393833333334,80.0,38.0,30.0,6.6
tamil nadu,rice,2008,3296.3250000000003,1200.0,25.0,80.0,82.408125,39.5559,72.51915000000001,80.0,38.0,30.0,6.6
tamil nadu,rice,2009,3415.629166666667,1200.0,25.0,80.0,85.39072916666667,40.98755,75.14384166666666,80.0,38.0,30.0,6.6
tamil nadu,rice,2010,3498.315,1200.0,25.0,80.0,87.457875,41.97978,76.96293,80.0,38.0,30.0,6.6
tamil nadu,rice,2011,4153.54,1200.0,25.0,80.0,103.8385,49.84248,91.37788,80.0,38.0,30.0,6.6
tamil nadu,rice,2012,3383.3775,1200.0,25.0,80.0,84.58443749999999,40.60053,74.43430500000001,80.0,38.0,30.0,6.6
tamil nadu,rice,2013,4209.6125,1200.0,25.0,80.0,105.2403125,50.515350000000005,92.611475,80.0,38.0,30.0,6.6
tamil nadu,rice,2014,4663.368333333333,1200.0,25.0,80.0,116.58420833333334,55.96042,102.59410333333334,80.0,38.0,30.0,6.6
tamil nadu,rice,2015,3993.4991666666665,1200.0,25.0,80.0,99.83747916666665,47.92199,87.85698166666667,80.0,38.0,30.0,6.6
tamil nadu,rice,2016,3728.8825,1200.0,25.0,80.0,93.22206249999999,44.74659,82.035415,80.0,38.0,30.0,6.6
tamil nadu,rice,2017,3907.86,1200.0,25.0,80.0,97.6965,46.89432,85.97292,80.0,38.0,30.0,6.6
telangana,chickpea,1966,197.67222222222222,600.0,20.0,60.0,3.5581,1.976722222222222,3.5581,77.0,48.0,24.0,7.0
telangana,chickpea,1967,224.33777777777777,600.0,20.0,60.0,4.03808,2.243377777777778,4.03808,77.0,48.0,24.0,7.0
telangana,chickpea,1968,244.9,600.0,20.0,60.0,4.4082,2.4490000000000003,4.4082,77.0,48.0,24.0,7.0
telangana,chickpea,1969,246.42333333333332,600.0,20.0,60.0,4.43562,2.4642333333333335,4.43562,77.0,48.0,24.0,7.0
telangana,chickpea,1970,295.72444444444443,600.0,20.0,60.0,5.32304,2.957244444444444,5.32304,77.0,48.0,24.0,7.0
telangana,chickpea,1971,311.2311111111111,600.0,20.0,60.0,5.6021600000000005,3.1123111111111115,5.6021600000000005,77.0,48.0,24.0,7.0
telangana,chickpea,1972,231.9811111111111,600.0,20.0,60.0,4.17566,2.319811111111111,4.17566,77.0,48.0,24.0,7.0
telangana,chickpea,1973,300.14000000000004,600.0,20.0,60.0,5.40252,3.0014,5.40252,77.0,48.0,24.0,7.0
telangana,chickpea,1974,355.4244444444445,600.0,20.0,60.0,6.39764,3.5542444444444445,6.39764,77.0,48.0,24.0,7.0
telangana,chickpea,1975,388.6333333333334,600.0,20.0,60.0,6.9954,3.886333333333334,6.9954,77.0,48.0,24.0,7.0
telangana,chickpea,1976,295.1822222222222,600.0,20.0,60.0,5.31328,2.9518222222222223,5.31328,77.0,48.0,24.0,7.0
telangana,chickpea,1977,320.30222222222227,600.0,20.0,60.0,5.765440000000001,3.203022222222222,5.765440000000001,77.0,48.0,24.0,7.0
telangana,chickpea,1978,271.24111111111114,600.0,20.0,60.0,4.88234,2.712411111111111,4.88234,77.0,48.0,24.0,7.0
telangana,chickpea,1979,286.2266666666667,600.0,20.0,60.0,5.152080000000001,2.8622666666666667,5.152080000000001,77.0,48.0,24.0,7.0
telangana,chickpea,1980,293.62,600.0,20.0,60.0,5.28516,2.9362000000000004,5.28516,77.0,48.0,24.0,7.0
telangana,chickpea,1981,290.58444444444444,600.0,20.0,60.0,5.23052,2.9058444444444445,5.23052,77.0,48.0,24.0,7.0
telangana,chickpea,1982,405.03555555555556,600.0,20.0,60.0,7.29064,4.050355555555556,7.29064,77.0,48.0,24.0,7.0
telangana,chickpea,1983,412.2988888888889,600.0,20.0,60.0,7.421380000000001,4.122988888888889,7.421380000000001,77.0,48.0,24.0,7.0
telangana,chickpea,1984,283.75111111111113,600.0,20.0,60.0,5.10752,2.8375111111111107,5.10752,77.0,48.0,24.0,7.0
telangana,chickpea,1985,289.81666666666666,600.0,20.0,60.0,5.2166999999999994,2.8981666666666666,5.2166999999999994,77.0,48.0,24.0,7.0
telangana,chickpea,1986,322.2942857142857,600.0,20.0,60.0,5.801297142857143,3.2229428571428573,5.801297142857143,77.0,48.0,24.0,7.0
telangana,chickpea,1987,233.03000000000003,600.0,20.0,60.0,4.19454,2.3303,4.19454,77.0,48.0,24.0,7.0
telangana,chickpea,1988,262.1042857142857,600.0,20.0,60.0,4.717877142857143,2.621042857142857,4.717877142857143,77.0,48.0,24.0,7.0
telangana,chickpea,1989,298.5575,600.0,20.0,60.0,5.374035,2.985575,5.374035,77.0,48.0,24.0,7.0
telangana,chickpea,1990,295.04999999999995,600.0,20.0,60.0,5.3109,2.9505,5.3109,77.0,48.0,24.0,7.0
telangana,chickpea,1991,331.2788888888889,600.0,20.0,60.0,5.96302,3.312788888888889,5.96302,77.0,48.0,24.0,7.0
telangana,chickpea,1992,311.14000000000004,600.0,20.0,60.0,5.6005199999999995,3.1114,5.6005199999999995,77.0,48.0,24.0,7.0
telangana,chickpea,1993,436.666,600.0,20.0,60.0,7.8599879999999995,4.36666,7.8599879999999995,77.0,48.0,24.0,7.0
telangana,chickpea,1994,685.7142857142857,600.0,20.0,60.0,12.342857142857143,6.857142857142857,12.342857142857143,77.0,48.0,24.0,7.0
telangana,chickpea,1995,474.44399999999996,600.0,20.0,60.0,8.539992,4.744439999999999,8.539992,77.0,48.0,24.0,7.0
telangana,chickpea,1996,739.8514285714285,600.0,20.0,60.0,13.317325714285714,7.398514285714286,13.317325714285714,77.0,48.0,24.0,7.0
telangana,chickpea,1997,172.22333333333333,600.0,20.0,60.0,3.1000199999999993,1.7222333333333333,3.1000199999999993,77.0,48.0,24.0,7.0
telangana,chickpea,1998,203.7033333333333,600.0,20.0,60.0,3.66666,2.037033333333333,3.66666,77.0,48.0,24.0,7.0
telangana,chickpea,1999,639.7211111111111,600.0,20.0,60.0,11.51498,6.397211111111111,11.51498,77.0,48.0,24.0,7.0
telangana,chickpea,2000,688.8922222222222,600.0,20.0,60.0,12.40006,6.888922222222222,12.40006,77.0,48.0,24.0,7.0
telangana,chickpea,2001,1109.1655555555556,600.0,20.0,60.0,19.96498,11.091655555555555,19.96498,77.0,48.0,24.0,7.0
telangana,chickpea,2002,1279.5557142857142,600.0,20.0,60.0,23.032002857142857,12.795557142857144,23.032002857142857,77.0,48.0,24.0,7.0
telangana,chickpea,2003,1196.2966666666666,600.0,20.0,60.0,21.53334,11.962966666666667,21.53334,77.0,48.0,24.0,7.0
telangana,chickpea,2004,882.4222222222222,600.0,20.0,60.0,15.883600000000001,8.824222222222224,15.883600000000001,77.0,48.0,24.0,7.0
telangana,chickpea,2005,1456.0944444444444,600.0,20.0,60.0,26.2097,14.560944444444443,26.2097,77.0,48.0,24.0,7.0
telangana,chickpea,2006,1390.538888888889,600.0,20.0,60.0,25.029700000000002,13.905388888888888,25.029700000000002,77.0,48.0,24.0,7.0
telangana,chickpea,2007,1299.1,600.0,20.0,60.0,23.3838,12.991,23.3838,77.0,48.0,24.0,7.0
telangana,chickpea,2008,1472.2033333333334,600.0,20.0,60.0,26.49966,14.722033333333334,26.49966,77.0,48.0,24.0,7.0
telangana,chickpea,2009,1365.54,600.0,20.0,60.0,24.57972,13.6554,24.57972,77.0,48.0,24.0,7.0
telangana,chickpea,2010,1216.9422222222222,600.0,20.0,60.0,21.904960000000003,12.169422222222222,21.904960000000003,77.0,48.0,24.0,7.0
telangana,chickpea,2011,966.0766666666667,600.0,20.0,60.0,17.38938,9.660766666666667,17.38938,77.0,48.0,24.0,7.0
telangana,chickpea,2012,1359.2622222222224,600.0,20.0,60.0,24.46672,13.592622222222221,24.46672,77.0,48.0,24.0,7.0
telangana,chickpea,2013,1519.0111111111112,600.0,20.0,60.0,27.342200000000002,15.190111111111113,27.342200000000002,77.0,48.0,24.0,7.0
telangana,chickpea,2014,1297.0222222222224,600.0,20.0,60.0,23.3464,12.970222222222223,23.3464,77.0,48.0,24.0,7.0
telangana,chickpea,2015,931.84,600.0,20.0,60.0,16.77312,9.3184,16.77312,77.0,48.0,24.0,7.0
telangana,chickpea,2016,1322.4255555555555,600.0,20.0,60.0,23.803659999999997,13.224255555555555,23.803659999999997,77.0,48.0,24.0,7.0
telangana,chickpea,2017,1486.2833333333333,600.0,20.0,60.0,26.753100000000003,14.862833333333334,26.753100000000003,77.0,48.0,24.0,7.0
telangana,cotton,1966,95.24000000000001,700.0,28.0,65.0,2.57148,1.1428800000000001,2.57148,77.0,48.0,24.0,7.0
telangana,cotton,1967,106.78428571428572,700.0,28.0,65.0,2.883175714285714,1.2814114285714286,2.883175714285714,77.0,48.0,24.0,7.0
telangana,cotton,1968,80.498,700.0,28.0,65.0,2.1734459999999998,0.9659760000000001,2.1734459999999998,77.0,48.0,24.0,7.0
telangana,cotton,1969,83.2,700.0,28.0,65.0,2.2464,0.9984000000000001,2.2464,77.0,48.0,24.0,7.0
telangana,cotton,1970,64.84,700.0,28.0,65.0,1.7506800000000002,0.77808,1.7506800000000002,77.0,48.0,24.0,7.0
telangana,cotton,1971,112.11857142857141,700.0,28.0,65.0,3.0272014285714284,1.3454228571428573,3.0272014285714284,77.0,48.0,24.0,7.0
telangana,cotton,1972,98.41666666666667,700.0,28.0,65.0,2.65725,1.181,2.65725,77.0,48.0,24.0,7.0
telangana,cotton,1973,149.45666666666668,700.0,28.0,65.0,4.03533,1.79348,4.03533,77.0,48.0,24.0,7.0
telangana,cotton,1974,128.12555555555556,700.0,28.0,65.0,3.4593900000000004,1.5375066666666666,3.4593900000000004,77.0,48.0,24.0,7.0
telangana,cotton,1975,141.096,700.0,28.0,65.0,3.809592,1.693152,3.809592,77.0,48.0,24.0,7.0
telangana,cotton,1976,138.225,700.0,28.0,65.0,3.7320749999999996,1.6587,3.7320749999999996,77.0,48.0,24.0,7.0
telangana,cotton,1977,144.48999999999998,700.0,28.0,65.0,3.90123,1.73388,3.90123,77.0,48.0,24.0,7.0
telangana,cotton,1978,141.576,700.0,28.0,65.0,3.8225520000000004,1.698912,3.8225520000000004,77.0,48.0,24.0,7.0
telangana,cotton,1979,161.84,700.0,28.0,65.0,4.36968,1.94208,4.36968,77.0,48.0,24.0,7.0
telangana,cotton,1980,211.43833333333336,700.0,28.0,65.0,5.708835,2.5372600000000003,5.708835,77.0,48.0,24.0,7.0
telangana,cotton,1981,195.89,700.0,28.0,65.0,5.2890299999999995,2.35068,5.2890299999999995,77.0,48.0,24.0,7.0
telangana,cotton,1982,225.75428571428571,700.0,28.0,65.0,6.095365714285713,2.7090514285714287,6.095365714285713,77.0,48.0,24.0,7.0
telangana,cotton,1983,332.9214285714285,700.0,28.0,65.0,8.988878571428572,3.995057142857143,8.988878571428572,77.0,48.0,24.0,7.0
telangana,cotton,1984,194.9,700.0,28.0,65.0,5.262300000000001,2.3388,5.262300000000001,77.0,48.0,24.0,7.0
telangana,cotton,1985,203.33777777777777,700.0,28.0,65.0,5.49012,2.440053333333333,5.49012,77.0,48.0,24.0,7.0
telangana,cotton,1986,158.46666666666667,700.0,28.0,65.0,4.278600000000001,1.9016,4.278600000000001,77.0,48.0,24.0,7.0
telangana,cotton,1987,183.4311111111111,700.0,28.0,65.0,4.95264,2.2011733333333336,4.95264,77.0,48.0,24.0,7.0
telangana,cotton,1988,80.16222222222223,700.0,28.0,65.0,2.16438,0.9619466666666666,2.16438,77.0,48.0,24.0,7.0
telangana,cotton,1989,179.04222222222222,700.0,28.0,65.0,4.8341400000000005,2.1485066666666666,4.8341400000000005,77.0,48.0,24.0,7.0
telangana,cotton,1990,265.21,700.0,28.0,65.0,7.16067,3.18252,7.16067,77.0,48.0,24.0,7.0
telangana,cotton,1991,242.51777777777775,700.0,28.0,65.0,6.547979999999999,2.910213333333333,6.547979999999999,77.0,48.0,24.0,7.0
telangana,cotton,1992,192.99555555555557,700.0,28.0,65.0,5.2108799999999995,2.315946666666667,5.2108799999999995,77.0,48.0,24.0,7.0
telangana,cotton,1993,239.46888888888887,700.0,28.0,65.0,6.46566,2.8736266666666666,6.46566,77.0,48.0,24.0,7.0
telangana,cotton,1994,256.54555555555555,700.0,28.0,65.0,6.92673,3.0785466666666665,6.92673,77.0,48.0,24.0,7.0
telangana,cotton,1995,218.48333333333332,700.0,28.0,65.0,5.89905,2.6218,5.89905,77.0,48.0,24.0,7.0
telangana,cotton,1996,259.65222222222224,700.0,28.0,65.0,7.010610000000001,3.115826666666667,7.010610000000001,77.0,48.0,24.0,7.0
telangana,cotton,1997,188.57222222222222,700.0,28.0,65.0,5.09145,2.2628666666666666,5.09145,77.0,48.0,24.0,7.0
telangana,cotton,1998,239.8877777777778,700.0,28.0,65.0,6.47697,2.8786533333333337,6.47697,77.0,48.0,24.0,7.0
telangana,cotton,1999,251.04222222222222,700.0,28.0,65.0,6.77814,3.012506666666667,6.77814,77.0,48.0,24.0,7.0
telangana,cotton,2000,282.22,700.0,28.0,65.0,7.61994,3.3866400000000003,7.61994,77.0,48.0,24.0,7.0
telangana,cotton,2001,252.22666666666666,700.0,28.0,65.0,6.81012,3.02672,6.81012,77.0,48.0,24.0,7.0
telangana,cotton,2002,226.57333333333332,700.0,28.0,65.0,6.11748,2.7188800000000004,6.11748,77.0,48.0,24.0,7.0
telangana,cotton,2003,331.55111111111114,700.0,28.0,65.0,8.95188,3.978613333333333,8.95188,77.0,48.0,24.0,7.0
telangana,cotton,2004,268.3388888888889,700.0,28.0,65.0,7.24515,3.2200666666666664,7.24515,77.0,48.0,24.0,7.0
telangana,cotton,2005,311.83666666666664,700.0,28.0,65.0,8.41959,3.74204,8.41959,77.0,48.0,24.0,7.0
telangana,cotton,2006,313.47,700.0,28.0,65.0,8.46369,3.76164,8.46369,77.0,48.0,24.0,7.0
telangana,cotton,2007,460.0822222222222,700.0,28.0,65.0,12.422220000000001,5.5209866666666665,12.422220000000001,77.0,48.0,24.0,7.0
telangana,cotton,2008,396.4766666666667,700.0,28.0,65.0,10.70487,4.75772,10.70487,77.0,48.0,24.0,7.0
telangana,cotton,2009,320.6822222222222,700.0,28.0,65.0,8.65842,3.8481866666666664,8.65842,77.0,48.0,24.0,7.0
telangana,cotton,2010,374.5133333333333,700.0,28.0,65.0,10.11186,4.49416,10.11186,77.0,48.0,24.0,7.0
telangana,cotton,2011,235.8988888888889,700.0,28.0,65.0,6.36927,2.8307866666666666,6.36927,77.0,48.0,24.0,7.0
telangana,cotton,2012,400.22555555555556,700.0,28.0,65.0,10.806090000000001,4.8027066666666665,10.806090000000001,77.0,48.0,24.0,7.0
telangana,cotton,2013,442.81888888888886,700.0,28.0,65.0,11.95611,5.3138266666666665,11.95611,77.0,48.0,24.0,7.0
telangana,cotton,2014,372.57222222222225,700.0,28.0,65.0,10.05945,4.470866666666667,10.05945,77.0,48.0,24.0,7.0
telangana,cotton,2015,355.3644444444445,700.0,28.0,65.0,9.59484,4.264373333333333,9.59484,77.0,48.0,24.0,7.0
telangana,cotton,2016,434.00111111111113,700.0,28.0,65.0,11.71803,5.208013333333334,11.71803,77.0,48.0,24.0,7.0
telangana,cotton,2017,508.6366666666666,700.0,28.0,65.0,13.73319,6.10364,13.73319,77.0,48.0,24.0,7.0
telangana,maize,1966,724.0555555555555,800.0,22.0,70.0,19.549500000000002,8.688666666666668,12.308944444444444,77.0,48.0,24.0,7.0
telangana,maize,1967,1063.56375,800.0,22.0,70.0,28.71622125,12.762765,18.08058375,77.0,48.0,24.0,7.0
telangana,maize,1968,954.75625,800.0,22.0,70.0,25.77841875,11.457075,16.23085625,77.0,48.0,24.0,7.0
telangana,maize,1969,1126.2055555555555,800.0,22.0,70.0,30.40755,13.514466666666667,19.145494444444445,77.0,48.0,24.0,7.0
telangana,maize,1970,1157.86,800.0,22.0,70.0,31.26222,13.89432,19.68362,77.0,48.0,24.0,7.0
telangana,maize,1971,1005.23375,800.0,22.0,70.0,27.14131125,12.062805,17.08897375,77.0,48.0,24.0,7.0
telangana,maize,1972,910.4962499999999,800.0,22.0,70.0,24.58339875,10.925955,15.478436250000001,77.0,48.0,24.0,7.0
telangana,maize,1973,1470.9299999999998,800.0,22.0,70.0,39.71511,17.65116,25.00581,77.0,48.0,24.0,7.0
telangana,maize,1974,1587.8322222222223,800.0,22.0,70.0,42.87147,19.053986666666667,26.99314777777778,77.0,48.0,24.0,7.0
telangana,maize,1975,1582.7633333333333,800.0,22.0,70.0,42.73461,18.993160000000003,26.906976666666665,77.0,48.0,24.0,7.0
telangana,maize,1976,1006.9655555555556,800.0,22.0,70.0,27.18807,12.083586666666667,17.118414444444443,77.0,48.0,24.0,7.0
telangana,maize,1977,1358.0633333333333,800.0,22.0,70.0,36.66771,16.29676,23.08707666666667,77.0,48.0,24.0,7.0
telangana,maize,1978,1042.4388888888889,800.0,22.0,70.0,28.14585,12.509266666666667,17.72146111111111,77.0,48.0,24.0,7.0
telangana,maize,1979,1173.9225,800.0,22.0,70.0,31.6959075,14.087069999999999,19.9566825,77.0,48.0,24.0,7.0
telangana,maize,1980,1788.3666666666666,800.0,22.0,70.0,48.2859,21.4604,30.40223333333333,77.0,48.0,24.0,7.0
telangana,maize,1981,1592.2233333333331,800.0,22.0,70.0,42.99003,19.106679999999997,27.067796666666666,77.0,48.0,24.0,7.0
telangana,maize,1982,2191.521111111111,800.0,22.0,70.0,59.17107,26.298253333333335,37.25585888888889,77.0,48.0,24.0,7.0
telangana,maize,1983,1394.1066666666666,800.0,22.0,70.0,37.64088,16.729280000000003,23.69981333333333,77.0,48.0,24.0,7.0
telangana,maize,1984,1270.3344444444444,800.0,22.0,70.0,34.299029999999995,15.244013333333335,21.595685555555555,77.0,48.0,24.0,7.0
telangana,maize,1985,1355.4066666666668,800.0,22.0,70.0,36.595980000000004,16.26488,23.041913333333337,77.0,48.0,24.0,7.0
telangana,maize,1986,1358.22375,800.0,22.0,70.0,36.67204125,16.298685,23.08980375,77.0,48.0,24.0,7.0
telangana,maize,1987,1537.8000000000002,800.0,22.0,70.0,41.5206,18.4536,26.1426,77.0,48.0,24.0,7.0
telangana,maize,1988,1669.8211111111111,800.0,22.0,70.0,45.08517,20.03785333333333,28.386958888888888,77.0,48.0,24.0,7.0
telangana,maize,1989,2219.0,800.0,22.0,70.0,59.913,26.628,37.723,77.0,48.0,24.0,7.0
telangana,maize,1990,2002.0711111111111,800.0,22.0,70.0,54.05592,24.024853333333333,34.03520888888889,77.0,48.0,24.0,7.0
telangana,maize,1991,1889.1866666666667,800.0,22.0,70.0,51.00804,22.67024,32.116173333333336,77.0,48.0,24.0,7.0
telangana,maize,1992,2880.31,800.0,22.0,70.0,77.76837,34.56372,48.965270000000004,77.0,48.0,24.0,7.0
telangana,maize,1993,2551.266666666667,800.0,22.0,70.0,68.8842,30.615199999999998,43.37153333333333,77.0,48.0,24.0,7.0
telangana,maize,1994,2662.4666666666667,800.0,22.0,70.0,71.88659999999999,31.9496,45.26193333333333,77.0,48.0,24.0,7.0
telangana,maize,1995,2428.0555555555557,800.0,22.0,70.0,65.5575,29.13666666666667,41.276944444444446,77.0,48.0,24.0,7.0
telangana,maize,1996,2832.338888888889,800.0,22.0,70.0,76.47314999999999,33.98806666666667,48.14976111111111,77.0,48.0,24.0,7.0
telangana,maize,1997,2764.4555555555553,800.0,22.0,70.0,74.6403,33.17346666666666,46.99574444444445,77.0,48.0,24.0,7.0
telangana,maize,1998,3184.3655555555556,800.0,22.0,70.0,85.97787,38.21238666666667,54.134214444444446,77.0,48.0,24.0,7.0
telangana,maize,1999,3077.577777777778,800.0,22.0,70.0,83.0946,36.930933333333336,52.318822222222224,77.0,48.0,24.0,7.0
telangana,maize,2000,2763.945555555556,800.0,22.0,70.0,74.62653,33.16734666666667,46.987074444444445,77.0,48.0,24.0,7.0
telangana,maize,2001,3108.3344444444447,800.0,22.0,70.0,83.92503,37.30001333333334,52.84168555555556,77.0,48.0,24.0,7.0
telangana,maize,2002,2485.83,800.0,22.0,70.0,67.11741,29.829960000000003,42.25911,77.0,48.0,24.0,7.0
telangana,maize,2003,3513.354444444444,800.0,22.0,70.0,94.86057,42.16025333333333,59.72702555555556,77.0,48.0,24.0,7.0
telangana,maize,2004,2699.003333333333,800.0,22.0,70.0,72.87308999999999,32.38804,45.88305666666667,77.0,48.0,24.0,7.0
telangana,maize,2005,3620.6844444444446,800.0,22.0,70.0,97.75848,43.448213333333335,61.55163555555555,77.0,48.0,24.0,7.0
telangana,maize,2006,2999.7255555555553,800.0,22.0,70.0,80.99259,35.99670666666666,50.995334444444445,77.0,48.0,24.0,7.0
telangana,maize,2007,4435.517777777778,800.0,22.0,70.0,119.75898000000001,53.226213333333334,75.40380222222223,77.0,48.0,24.0,7.0
telangana,maize,2008,3663.971111111111,800.0,22.0,70.0,98.92722,43.96765333333334,62.28750888888889,77.0,48.0,24.0,7.0
telangana,maize,2009,2746.0255555555555,800.0,22.0,70.0,74.14269,32.952306666666665,46.682434444444446,77.0,48.0,24.0,7.0
telangana,maize,2010,3915.696666666667,800.0,22.0,70.0,105.72381,46.98836,66.56684333333334,77.0,48.0,24.0,7.0
telangana,maize,2011,3315.2877777777776,800.0,22.0,70.0,89.51276999999999,39.783453333333334,56.35989222222222,77.0,48.0,24.0,7.0
telangana,maize,2012,4197.003333333333,800.0,22.0,70.0,113.31909,50.36404,71.34905666666667,77.0,48.0,24.0,7.0
telangana,maize,2013,4304.205555555555,800.0,22.0,70.0,116.21355,51.65046666666667,73.17149444444445,77.0,48.0,24.0,7.0
telangana,maize,2014,3472.5466666666666,800.0,22.0,70.0,93.75876,41.670559999999995,59.033293333333326,77.0,48.0,24.0,7.0
telangana,maize,2015,3386.341111111111,800.0,22.0,70.0,91.43121000000001,40.636093333333335,57.56779888888889,77.0,48.0,24.0,7.0
telangana,maize,2016,4133.521111111111,800.0,22.0,70.0,111.60507,49.60225333333333,70.26985888888889,77.0,48.0,24.0,7.0
telangana,maize,2017,4729.612222222222,800.0,22.0,70.0,127.69953,56.75534666666667,80.40340777777777,77.0,48.0,24.0,7.0
telangana,rice,1966,1286.148888888889,1200.0,25.0,80.0,32.15372222222223,15.433786666666666,28.295275555555556,77.0,48.0,24.0,7.0
telangana,rice,1967,1373.7477777777776,1200.0,25.0,80.0,34.343694444444445,16.484973333333333,30.222451111111113,77.0,48.0,24.0,7.0
telangana,rice,1968,1074.2288888888888,1200.0,25.0,80.0,26.855722222222223,12.890746666666667,23.63303555555556,77.0,48.0,24.0,7.0
telangana,rice,1969,1259.7566666666667,1200.0,25.0,80.0,31.493916666666664,15.11708,27.714646666666667,77.0,48.0,24.0,7.0
telangana,rice,1970,1262.8533333333335,1200.0,25.0,80.0,31.57133333333333,15.15424,27.782773333333335,77.0,48.0,24.0,7.0
telangana,rice,1971,1211.4866666666667,1200.0,25.0,80.0,30.287166666666664,14.537840000000001,26.652706666666667,77.0,48.0,24.0,7.0
telangana,rice,1972,1004.051111111111,1200.0,25.0,80.0,25.101277777777778,12.048613333333334,22.089124444444444,77.0,48.0,24.0,7.0
telangana,rice,1973,1655.6355555555556,1200.0,25.0,80.0,41.39088888888889,19.867626666666666,36.42398222222222,77.0,48.0,24.0,7.0
telangana,rice,1974,1442.2322222222222,1200.0,25.0,80.0,36.05580555555556,17.306786666666667,31.729108888888888,77.0,48.0,24.0,7.0
telangana,rice,1975,1642.0633333333333,1200.0,25.0,80.0,41.05158333333333,19.70476,36.125393333333335,77.0,48.0,24.0,7.0
telangana,rice,1976,1509.2877777777778,1200.0,25.0,80.0,37.732194444444445,18.111453333333333,33.20433111111111,77.0,48.0,24.0,7.0
telangana,rice,1977,1503.1255555555556,1200.0,25.0,80.0,37.578138888888894,18.037506666666665,33.068762222222226,77.0,48.0,24.0,7.0
telangana,rice,1978,1912.5144444444445,1200.0,25.0,80.0,47.81286111111111,22.950173333333332,42.07531777777778,77.0,48.0,24.0,7.0
telangana,rice,1979,1689.5577777777778,1200.0,25.0,80.0,42.23894444444444,20.27469333333333,37.17027111111111,77.0,48.0,24.0,7.0
telangana,rice,1980,1795.9777777777776,1200.0,25.0,80.0,44.89944444444445,21.55173333333333,39.51151111111111,77.0,48.0,24.0,7.0
telangana,rice,1981,1944.0688888888888,1200.0,25.0,80.0,48.60172222222222,23.328826666666668,42.76951555555556,77.0,48.0,24.0,7.0
telangana,rice,1982,1888.0966666666666,1200.0,25.0,80.0,47.202416666666664,22.657159999999998,41.53812666666667,77.0,48.0,24.0,7.0
telangana,rice,1983,1854.147777777778,1200.0,25.0,80.0,46.35369444444444,22.249773333333334,40.79125111111111,77.0,48.0,24.0,7.0
telangana,rice,1984,1693.3633333333335,1200.0,25.0,80.0,42.33408333333333,20.32036,37.25399333333334,77.0,48.0,24.0,7.0
telangana,rice,1985,1670.29,1200.0,25.0,80.0,41.75725,20.043480000000002,36.74638,77.0,48.0,24.0,7.0
telangana,rice,1986,1632.9355555555555,1200.0,25.0,80.0,40.82338888888889,19.59522666666667,35.92458222222222,77.0,48.0,24.0,7.0
telangana,rice,1987,1916.8144444444447,1200.0,25.0,80.0,47.92036111111111,23.001773333333333,42.16991777777778,77.0,48.0,24.0,7.0
telangana,rice,1988,2231.7255555555553,1200.0,25.0,80.0,55.79313888888889,26.780706666666667,49.09796222222222,77.0,48.0,24.0,7.0
telangana,rice,1989,2290.316666666667,1200.0,25.0,80.0,57.257916666666674,27.4838,50.386966666666666,77.0,48.0,24.0,7.0
telangana,rice,1990,2347.4733333333334,1200.0,25.0,80.0,58.68683333333334,28.169680000000003,51.64441333333334,77.0,48.0,24.0,7.0
telangana,rice,1991,2116.9777777777776,1200.0,25.0,80.0,52.92444444444445,25.403733333333335,46.57351111111112,77.0,48.0,24.0,7.0
telangana,rice,1992,2042.7866666666669,1200.0,25.0,80.0,51.06966666666667,24.513440000000003,44.94130666666667,77.0,48.0,24.0,7.0
telangana,rice,1993,2254.3500000000004,1200.0,25.0,80.0,56.35875,27.052200000000003,49.595699999999994,77.0,48.0,24.0,7.0
telangana,rice,1994,2382.7655555555557,1200.0,25.0,80.0,59.56913888888889,28.593186666666668,52.42084222222223,77.0,48.0,24.0,7.0
