state,crop,year,yield,n_req_kg_per_ha,p_req_kg_per_ha,k_req_kg_per_ha,n,p,k,ph
assam,rice,2014,2065.41,51.63525,24.78492,45.43902,60.0,18.0,38.0,5.8
assam,rice,2015,2029.5369999999998,50.738425,24.354444,44.649814,60.0,18.0,38.0,5.8
assam,rice,2016,2035.486,50.887150000000005,24.425832,44.780692,60.0,18.0,38.0,5.8
assam,rice,2017,2119.7,52.99249999999999,25.4364,46.6334,60.0,18.0,38.0,5.8
bihar,chickpea,1981,902.7940000000001,16.250291999999998,9.02794,16.250291999999998,85.0,30.0,25.0,7.2
bihar,chickpea,1982,719.3936363636363,12.949085454545456,7.193936363636363,12.949085454545456,85.0,30.0,25.0,7.2
bihar,chickpea,1983,869.5718181818182,15.65229272727273,8.695718181818181,15.65229272727273,85.0,30.0,25.0,7.2
bihar,chickpea,1984,822.7918181818183,14.810252727272728,8.227918181818183,14.810252727272728,85.0,30.0,25.0,7.2
bihar,chickpea,1985,843.3645454545455,15.180561818181816,8.433645454545454,15.180561818181816,85.0,30.0,25.0,7.2
bihar,chickpea,1986,756.4745454545454,13.616541818181817,7.564745454545454,13.616541818181817,85.0,30.0,25.0,7.2
bihar,chickpea,1987,692.9363636363637,12.472854545454545,6.929363636363636,12.472854545454545,85.0,30.0,25.0,7.2
bihar,chickpea,1988,812.0190909090908,14.616343636363636,8.120190909090908,14.616343636363636,85.0,30.0,25.0,7.2
bihar,chickpea,1990,906.9536363636363,16.325165454545456,9.069536363636363,16.325165454545456,85.0,30.0,25.0,7.2
bihar,chickpea,1991,1028.8827272727272,18.519889090909093,10.288827272727273,18.519889090909093,85.0,30.0,25.0,7.2
bihar,chickpea,1992,891.3572727272727,16.04443090909091,8.913572727272728,16.04443090909091,85.0,30.0,25.0,7.2
bihar,chickpea,1993,911.3281818181819,16.403907272727274,9.113281818181818,16.403907272727274,85.0,30.0,25.0,7.2
bihar,chickpea,1994,1027.8190909090908,18.500743636363637,10.27819090909091,18.500743636363637,85.0,30.0,25.0,7.2
bihar,chickpea,1995,740.9081818181818,13.336347272727272,7.409081818181818,13.336347272727272,85.0,30.0,25.0,7.2
bihar,chickpea,1996,926.2118181818182,16.671812727272727,9.262118181818183,16.671812727272727,85.0,30.0,25.0,7.2
bihar,chickpea,1997,782.9590909090908,14.093263636363638,7.82959090909091,14.093263636363638,85.0,30.0,25.0,7.2
bihar,chickpea,1998,1075.111818181818,19.352012727272726,10.751118181818182,19.352012727272726,85.0,30.0,25.0,7.2
bihar,chickpea,1999,942.4318181818181,16.963772727272726,9.424318181818181,16.963772727272726,85.0,30.0,25.0,7.2
bihar,chickpea,2000,1001.2014285714286,18.021625714285715,10.012014285714285,18.021625714285715,85.0,30.0,25.0,7.2
bihar,chickpea,2001,902.424,16.243631999999998,9.02424,16.243631999999998,85.0,30.0,25.0,7.2
bihar,chickpea,2002,966.7966666666666,17.40234,9.667966666666667,17.40234,85.0,30.0,25.0,7.2
bihar,chickpea,2003,928.9625,16.721325,9.289625000000001,16.721325,85.0,30.0,25.0,7.2
bihar,chickpea,2004,835.2263636363637,15.034074545454546,8.352263636363636,15.034074545454546,85.0,30.0,25.0,7.2
bihar,chickpea,2005,981.481,17.666658,9.81481,17.666658,85.0,30.0,25.0,7.2
bihar,chickpea,2006,845.265,15.214769999999998,8.45265,15.214769999999998,85.0,30.0,25.0,7.2
bihar,chickpea,2007,9023.138181818182,162.41648727272724,90.23138181818182,162.41648727272724,85.0,30.0,25.0,7.2
bihar,chickpea,2008,1198.104,21.565872000000002,11.98104,21.565872000000002,85.0,30.0,25.0,7.2
bihar,chickpea,2009,940.1610000000001,16.922898,9.401610000000002,16.922898,85.0,30.0,25.0,7.2
bihar,chickpea,2010,945.9590000000001,17.027262,9.45959,17.027262,85.0,30.0,25.0,7.2
bihar,chickpea,2011,1160.426,20.887667999999998,11.60426,20.887667999999998,85.0,30.0,25.0,7.2
bihar,chickpea,2012,1312.956,23.633208,13.129559999999998,23.633208,85.0,30.0,25.0,7.2
bihar,chickpea,2013,1148.894,20.680092000000002,11.488940000000001,20.680092000000002,85.0,30.0,25.0,7.2
bihar,chickpea,2014,964.3860000000001,17.358947999999998,9.64386,17.358947999999998,85.0,30.0,25.0,7.2
bihar,chickpea,2015,978.2955555555556,17.60932,9.782955555555555,17.60932,85.0,30.0,25.0,7.2
bihar,chickpea,2016,1120.8380000000002,20.175084,11.20838,20.175084,85.0,30.0,25.0,7.2
bihar,chickpea,2017,1131.017,20.358306,11.31017,20.358306,85.0,30.0,25.0,7.2
bihar,cotton,1988,402.7775,10.8749925,4.83333,10.8749925,85.0,30.0,25.0,7.2
bihar,cotton,1989,666.665,17.999955,7.99998,17.999955,85.0,30.0,25.0,7.2
bihar,cotton,1990,320.8325,8.6624775,3.84999,8.6624775,85.0,30.0,25.0,7.2
bihar,cotton,1991,323.55833333333334,8.736075,3.8827,8.736075,85.0,30.0,25.0,7.2
bihar,cotton,1992,225.0,6.075,2.7,6.075,85.0,30.0,25.0,7.2
bihar,cotton,1993,222.22,5.99994,2.66664,5.99994,85.0,30.0,25.0,7.2
bihar,cotton,1994,412.87999999999994,11.14776,4.95456,11.14776,85.0,30.0,25.0,7.2
bihar,maize,1981,1010.4827272727272,27.28303363636364,12.125792727272728,17.178206363636363,85.0,30.0,25.0,7.2
bihar,maize,1982,1209.4963636363636,32.65640181818182,14.513956363636366,20.561438181818183,85.0,30.0,25.0,7.2
bihar,maize,1983,1125.2863636363636,30.38273181818182,13.503436363636364,19.129868181818182,85.0,30.0,25.0,7.2
bihar,maize,1984,1432.6972727272728,38.68282636363636,17.19236727272727,24.355853636363637,85.0,30.0,25.0,7.2
bihar,maize,1985,1418.5827272727272,38.301733636363636,17.02299272727273,24.115906363636363,85.0,30.0,25.0,7.2
bihar,maize,1986,1505.6554545454544,40.65269727272727,18.067865454545455,25.596142727272728,85.0,30.0,25.0,7.2
bihar,maize,1987,1186.638181818182,32.03923090909091,14.239658181818184,20.172849090909093,85.0,30.0,25.0,7.2
bihar,maize,1988,1537.4009090909092,41.50982454545454,18.44881090909091,26.135815454545455,85.0,30.0,25.0,7.2
bihar,maize,1989,1659.5745454545454,44.80851272727273,19.914894545454544,28.212767272727273,85.0,30.0,25.0,7.2
bihar,maize,1990,1525.0272727272727,41.17573636363636,18.300327272727273,25.925463636363634,85.0,30.0,25.0,7.2
bihar,maize,1991,1815.1281818181817,49.00846090909091,21.78153818181818,30.85717909090909,85.0,30.0,25.0,7.2
bihar,maize,1992,1665.6981818181819,44.973850909090906,19.98837818181818,28.316869090909094,85.0,30.0,25.0,7.2
bihar,maize,1993,1940.2645454545454,52.387142727272725,23.283174545454543,32.984497272727275,85.0,30.0,25.0,7.2
bihar,maize,1994,1817.510909090909,49.07279454545455,21.81013090909091,30.897685454545456,85.0,30.0,25.0,7.2
bihar,maize,1995,1945.3336363636363,52.52400818181818,23.344003636363638,33.070671818181815,85.0,30.0,25.0,7.2
bihar,maize,1996,1930.169090909091,52.114565454545456,23.16202909090909,32.81287454545455,85.0,30.0,25.0,7.2
bihar,maize,1997,1793.9372727272728,48.43630636363636,21.52724727272727,30.496933636363636,85.0,30.0,25.0,7.2
bihar,maize,1998,1875.5672727272724,50.640316363636366,22.506807272727272,31.884643636363638,85.0,30.0,25.0,7.2
bihar,maize,1999,2139.759090909091,57.77349545454546,25.677109090909088,36.375904545454546,85.0,30.0,25.0,7.2
bihar,maize,2000,2263.847272727273,61.123876363636356,27.16616727272727,38.485403636363635,85.0,30.0,25.0,7.2
bihar,maize,2001,2352.902727272727,63.52837363636363,28.234832727272728,39.99934636363636,85.0,30.0,25.0,7.2
bihar,maize,2002,2172.526363636364,58.65821181818182,26.070316363636366,36.93294818181818,85.0,30.0,25.0,7.2
bihar,maize,2003,2261.2427272727273,61.05355363636364,27.134912727272727,38.441126363636364,85.0,30.0,25.0,7.2
bihar,maize,2004,2385.4154545454544,64.40621727272728,28.624985454545456,40.55206272727273,85.0,30.0,25.0,7.2
bihar,maize,2005,2182.1245454545456,58.91736272727273,26.185494545454546,37.09611727272728,85.0,30.0,25.0,7.2
bihar,maize,2006,2554.31,68.96637,30.65172,43.42327,85.0,30.0,25.0,7.2
bihar,maize,2007,2609.6690909090908,70.46106545454546,31.31602909090909,44.364374545454545,85.0,30.0,25.0,7.2
bihar,maize,2008,2178.906363636364,58.83047181818181,26.146876363636363,37.041408181818184,85.0,30.0,25.0,7.2
bihar,maize,2009,2298.7772727272727,62.06698636363637,27.585327272727273,39.07921363636364,85.0,30.0,25.0,7.2
bihar,maize,2010,3023.4645454545457,81.63354272727273,36.281574545454546,51.398897272727275,85.0,30.0,25.0,7.2
bihar,maize,2011,3404.2727272727275,91.91536363636364,40.85127272727272,57.87263636363636,85.0,30.0,25.0,7.2
bihar,maize,2012,3909.2218181818184,105.5489890909091,46.91066181818182,66.4567709090909,85.0,30.0,25.0,7.2
bihar,maize,2013,3759.9863636363634,101.51963181818182,45.11983636363636,63.91976818181818,85.0,30.0,25.0,7.2
bihar,maize,2014,3260.050909090909,88.02137454545455,39.12061090909091,55.42086545454545,85.0,30.0,25.0,7.2
bihar,maize,2015,3431.6263636363637,92.65391181818183,41.17951636363636,58.33764818181819,85.0,30.0,25.0,7.2
bihar,maize,2016,4322.597272727273,116.71012636363638,51.87116727272728,73.48415363636364,85.0,30.0,25.0,7.2
bihar,maize,2017,4158.883636363636,112.28985818181818,49.906603636363634,70.70102181818181,85.0,30.0,25.0,7.2
bihar,rice,1981,845.8018181818181,21.145045454545457,10.149621818181819,18.60764,85.0,30.0,25.0,7.2
bihar,rice,1982,751.5336363636362,18.78834090909091,9.018403636363637,16.533739999999998,85.0,30.0,25.0,7.2
bihar,rice,1983,1019.3054545454546,25.482636363636367,12.231665454545453,22.42472,85.0,30.0,25.0,7.2
bihar,rice,1984,1106.89,27.67225,13.28268,24.351580000000002,85.0,30.0,25.0,7.2
bihar,rice,1985,1206.6054545454544,30.165136363636364,14.479265454545454,26.54532,85.0,30.0,25.0,7.2
bihar,rice,1986,1227.45,30.686249999999998,14.7294,27.003899999999998,85.0,30.0,25.0,7.2
bihar,rice,1987,919.1518181818182,22.978795454545455,11.029821818181818,20.22134,85.0,30.0,25.0,7.2
bihar,rice,1988,1329.549090909091,33.23872727272727,15.954589090909092,29.25008,85.0,30.0,25.0,7.2
bihar,rice,1989,1285.4154545454546,32.135386363636364,15.424985454545453,28.279139999999998,85.0,30.0,25.0,7.2
bihar,rice,1990,1279.8227272727272,31.995568181818182,15.357872727272728,28.156100000000002,85.0,30.0,25.0,7.2
bihar,rice,1991,993.6609090909092,24.84152272727273,11.92393090909091,21.86054,85.0,30.0,25.0,7.2
bihar,rice,1992,751.9527272727272,18.79881818181818,9.023432727272727,16.542959999999997,85.0,30.0,25.0,7.2
bihar,rice,1993,1359.129090909091,33.978227272727274,16.30954909090909,29.900840000000002,85.0,30.0,25.0,7.2
bihar,rice,1994,1299.1354545454544,32.47838636363636,15.589625454545455,28.58098,85.0,30.0,25.0,7.2
bihar,rice,1995,1308.8718181818183,32.72179545454546,15.70646181818182,28.795180000000002,85.0,30.0,25.0,7.2
bihar,rice,1996,1518.6781818181817,37.96695454545455,18.22413818181818,33.410920000000004,85.0,30.0,25.0,7.2
bihar,rice,1997,1443.989090909091,36.09972727272727,17.32786909090909,31.76776,85.0,30.0,25.0,7.2
bihar,rice,1998,1391.1554545454544,34.77888636363636,16.693865454545456,30.605420000000002,85.0,30.0,25.0,7.2
bihar,rice,1999,2022.2163636363637,50.555409090909095,24.266596363636367,44.48876,85.0,30.0,25.0,7.2
bihar,rice,2000,1413.0136363636364,35.32534090909091,16.956163636363637,31.086299999999998,85.0,30.0,25.0,7.2
bihar,rice,2001,1398.0936363636363,34.95234090909091,16.777123636363637,30.75806,85.0,30.0,25.0,7.2
bihar,rice,2002,1362.8527272727274,34.071318181818185,16.35423272727273,29.98276,85.0,30.0,25.0,7.2
bihar,rice,2003,1465.6536363636365,36.64134090909091,17.587843636363633,32.24438,85.0,30.0,25.0,7.2
bihar,rice,2004,761.0072727272727,19.025181818181817,9.132087272727274,16.74216,85.0,30.0,25.0,7.2
bihar,rice,2005,1077.4818181818182,26.937045454545455,12.929781818181818,23.704600000000003,85.0,30.0,25.0,7.2
bihar,rice,2006,1538.7454545454545,38.468636363636364,18.464945454545454,33.852399999999996,85.0,30.0,25.0,7.2
bihar,rice,2007,1219.200909090909,30.48002272727273,14.630410909090909,26.82242,85.0,30.0,25.0,7.2
bihar,rice,2008,1513.0545454545454,37.82636363636364,18.156654545454543,33.2872,85.0,30.0,25.0,7.2
bihar,rice,2009,1119.7218181818182,27.993045454545452,13.436661818181818,24.63388,85.0,30.0,25.0,7.2
bihar,rice,2010,1079.6881818181819,26.992204545454545,12.956258181818184,23.75314,85.0,30.0,25.0,7.2
bihar,rice,2011,2447.11,61.177749999999996,29.36532,53.83642,85.0,30.0,25.0,7.2
bihar,rice,2012,2439.843636363636,60.99609090909091,29.278123636363635,53.67656,85.0,30.0,25.0,7.2
bihar,rice,2013,2057.1336363636365,51.42834090909091,24.685603636363638,45.25694,85.0,30.0,25.0,7.2
bihar,rice,2014,2503.4309090909087,62.585772727272726,30.04117090909091,55.07548,85.0,30.0,25.0,7.2
bihar,rice,2015,2132.7690909090907,53.31922727272727,25.593229090909094,46.92092,85.0,30.0,25.0,7.2
bihar,rice,2016,2479.7027272727273,61.992568181818186,29.756432727272728,54.55346,85.0,30.0,25.0,7.2
bihar,rice,2017,2429.4436363636364,60.736090909090905,29.153323636363634,53.447759999999995,85.0,30.0,25.0,7.2
chhattisgarh,chickpea,1981,462.64000000000004,8.32752,4.6264,8.32752,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1982,475.1333333333334,8.5524,4.751333333333333,8.5524,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1983,445.5233333333333,8.01942,4.455233333333333,8.01942,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1984,450.07166666666666,8.10129,4.5007166666666665,8.10129,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1985,484.785,8.72613,4.84785,8.72613,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1986,483.7716666666667,8.70789,4.837716666666666,8.70789,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1987,402.72166666666664,7.24899,4.027216666666667,7.24899,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1988,435.5833333333333,7.840500000000001,4.355833333333334,7.840500000000001,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1989,489.15166666666664,8.804730000000001,4.891516666666667,8.804730000000001,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1990,489.805,8.81649,4.8980500000000005,8.81649,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1991,600.1733333333333,10.80312,6.001733333333334,10.80312,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1992,515.855,9.28539,5.15855,9.28539,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1993,582.6633333333333,10.48794,5.8266333333333336,10.48794,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1994,704.7333333333332,12.6852,7.0473333333333334,12.6852,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1995,536.255,9.65259,5.36255,9.65259,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1996,624.2983333333333,11.23737,6.242983333333334,11.23737,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1997,527.2983333333333,9.49137,5.272983333333333,9.49137,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1998,582.6283333333333,10.487309999999999,5.8262833333333335,10.487309999999999,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,1999,640.295,11.52531,6.402950000000001,11.52531,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2000,561.6683333333334,10.11003,5.6166833333333335,10.11003,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2001,743.7766666666666,13.387979999999999,7.4377666666666675,13.387979999999999,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2002,646.36,11.634480000000002,6.4636000000000005,11.634480000000002,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2003,932.4250000000001,16.783649999999998,9.324250000000001,16.783649999999998,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2004,557.1533333333333,10.02876,5.571533333333334,10.02876,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2005,557.1533333333333,10.02876,5.571533333333334,10.02876,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2006,691.3533333333334,12.444360000000001,6.9135333333333335,12.444360000000001,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2007,842.29,15.16122,8.4229,15.16122,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2008,774.4483333333334,13.94007,7.744483333333332,13.94007,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2009,885.62,15.941159999999998,8.8562,15.941159999999998,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2010,980.5483333333333,17.64987,9.805483333333333,17.64987,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2011,973.52,17.52336,9.7352,17.52336,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2012,1182.5383333333332,21.28569,11.825383333333333,21.28569,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2013,808.7066666666666,14.55672,8.087066666666667,14.55672,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2014,1151.665,20.729969999999998,11.51665,20.729969999999998,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2015,794.6750000000001,14.30415,7.946750000000001,14.30415,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2016,1172.3483333333334,21.10227,11.723483333333334,21.10227,70.0,35.0,20.0,6.5
chhattisgarh,chickpea,2017,951.1366666666667,17.12046,9.511366666666667,17.12046,70.0,35.0,20.0,6.5
chhattisgarh,cotton,1982,1000.0,27.0,12.0,27.0,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2000,166.67,4.500089999999999,2.00004,4.500089999999999,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2001,222.22,5.99994,2.66664,5.99994,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2002,321.43,8.678609999999999,3.8571600000000004,8.678609999999999,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2003,607.145,16.392915000000002,7.28574,16.392915000000002,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2004,589.435,15.914745000000002,7.073220000000001,15.914745000000002,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2006,331.58000000000004,8.95266,3.9789600000000003,8.95266,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2007,250.0,6.75,3.0,6.75,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2008,1000.0,27.0,12.0,27.0,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2011,250.0,6.75,3.0,6.75,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2012,153.85,4.15395,1.8462,4.15395,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2013,200.0,5.4,2.4000000000000004,5.4,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2014,400.0,10.8,4.800000000000001,10.8,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2015,200.0,5.4,2.4000000000000004,5.4,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2016,362.905,9.798435,4.35486,9.798435,70.0,35.0,20.0,6.5
chhattisgarh,cotton,2017,328.925,8.880975,3.9471000000000003,8.880975,70.0,35.0,20.0,6.5
