state,year,temperature_nasa,rainfall_nasa,humidity_nasa
gujarat,198706,33.5,2.18,50.88
gujarat,198707,31.18,1.82,63.0
gujarat,198708,30.63,2.81,62.7
gujarat,198709,30.99,0.01,54.59
gujarat,198710,31.02,0.03,31.44
gujarat,198711,25.57,0.16,20.92
gujarat,198712,21.44,0.13,26.24
gujarat,198713,28.15,0.63,39.78
gujarat,198801,21.64,0.0,24.5
gujarat,198802,23.93,0.0,30.05
gujarat,198803,26.9,0.0,36.06
gujarat,198804,32.25,0.12,34.04
gujarat,198805,33.73,0.0,45.98
gujarat,198806,33.75,0.94,50.91
gujarat,198807,29.16,13.35,77.45
gujarat,198808,27.69,6.06,83.78
gujarat,198809,27.86,5.17,82.2
gujarat,198810,25.82,0.02,69.39
gujarat,198811,23.5,0.0,38.99
gujarat,198812,21.7,0.0,30.64
gujarat,198813,27.32,2.16,50.43
gujarat,198901,19.02,0.06,28.93
gujarat,198902,22.8,0.0,30.51
gujarat,198903,26.56,0.0,33.48
gujarat,198904,30.95,0.0,31.49
gujarat,198905,33.35,0.0,38.6
gujarat,198906,31.8,2.76,59.69
gujarat,198907,29.2,5.24,72.12
gujarat,198908,28.13,3.81,75.09
gujarat,198909,28.7,1.44,69.38
gujarat,198910,28.23,0.04,47.05
gujarat,198911,26.09,0.0,29.8
gujarat,198912,21.11,0.0,26.18
gujarat,198913,27.17,1.12,45.29
gujarat,199001,22.12,0.0,26.62
gujarat,199002,23.12,0.05,34.7
gujarat,199003,25.77,0.07,35.42
gujarat,199004,31.12,0.0,39.61
gujarat,199005,33.89,0.39,45.52
gujarat,199006,32.96,0.78,53.03
gujarat,199007,29.37,3.25,70.19
gujarat,199008,28.46,8.97,75.98
gujarat,199009,27.21,2.64,79.65
gujarat,199010,27.32,0.73,60.82
gujarat,199011,25.17,0.0,41.71
gujarat,199012,21.69,0.0,32.26
gujarat,199013,27.37,1.42,49.71
gujarat,199101,19.87,0.0,24.13
gujarat,199102,22.22,0.0,29.07
gujarat,199103,27.89,0.0,27.27
gujarat,199104,31.42,0.0,36.25
gujarat,199105,33.86,0.0,43.99
gujarat,199106,34.03,0.55,49.3
gujarat,199107,29.77,7.31,71.13
gujarat,199108,27.95,2.04,75.99
gujarat,199109,28.38,0.54,65.07
gujarat,199110,28.81,0.0,29.95
gujarat,199111,25.59,0.0,28.33
gujarat,199112,21.72,0.0,27.01
gujarat,199113,27.65,0.88,42.37
gujarat,199201,20.46,0.04,27.77
gujarat,199202,21.88,0.0,35.39
gujarat,199203,26.36,0.0,38.13
gujarat,199204,29.93,0.0,36.7
gujarat,199205,33.47,0.0,42.03
gujarat,199206,33.47,1.11,50.57
gujarat,199207,29.81,8.81,69.73
gujarat,199208,27.27,3.53,83.05
gujarat,199209,26.33,3.31,76.6
gujarat,199210,26.61,0.23,61.55
gujarat,199211,24.0,0.03,33.2
gujarat,199212,22.61,0.0,26.79
gujarat,199213,26.86,1.43,48.52
gujarat,199301,21.49,0.06,33.71
gujarat,199302,23.58,0.08,25.7
gujarat,199303,26.38,0.0,31.43
gujarat,199304,30.52,0.22,38.27
gujarat,199305,33.36,0.0,45.25
gujarat,199306,32.73,1.12,54.3
gujarat,199307,29.3,7.11,73.71
gujarat,199308,29.96,0.68,64.22
gujarat,199309,29.73,3.3,62.8
gujarat,199310,28.66,1.23,63.29
gujarat,199311,25.28,0.21,40.72
gujarat,199312,21.73,0.0,22.75
gujarat,199313,27.74,1.18,46.49
gujarat,199401,21.06,0.16,31.0
gujarat,199402,21.83,0.0,28.75
gujarat,199403,28.94,0.0,27.17
gujarat,199404,30.29,0.0,38.84
gujarat,199405,33.64,0.0,43.7
gujarat,199406,31.89,2.76,60.35
gujarat,199407,27.38,16.69,83.41
gujarat,199408,26.67,4.53,83.7
gujarat,199409,25.81,7.69,80.92
gujarat,199410,25.77,0.01,59.59
gujarat,199411,23.6,0.0,47.54
gujarat,199412,20.04,0.0,30.47
gujarat,199413,26.43,2.68,51.41
gujarat,199501,19.26,0.01,32.56
gujarat,199502,23.04,0.0,33.33
gujarat,199503,26.11,0.09,33.63
gujarat,199504,30.32,0.02,34.19
gujarat,199505,34.01,0.02,37.51
gujarat,199506,33.35,0.84,51.25
gujarat,199507,30.11,5.72,68.63
gujarat,199508,28.79,1.66,73.63
gujarat,199509,29.69,1.35,62.43
gujarat,199510,30.5,0.12,41.58
gujarat,199511,24.57,0.03,22.81
gujarat,199512,22.32,0.04,29.75
gujarat,199513,27.69,0.83,43.53
gujarat,199601,20.86,0.1,31.63
gujarat,199602,22.96,0.12,31.41
gujarat,199603,28.75,0.0,32.58
gujarat,199604,30.66,0.55,39.57
gujarat,199605,32.7,0.0,46.72
gujarat,199606,32.26,3.44,57.53
gujarat,199607,29.27,7.62,74.41
gujarat,199608,27.23,3.51,78.47
gujarat,199609,28.38,0.78,68.53
gujarat,199610,27.89,1.0,52.59
gujarat,199611,23.44,0.01,35.47
gujarat,199612,21.14,0.0,21.86
gujarat,199613,27.13,1.44,47.62
gujarat,199701,19.14,0.33,29.69
gujarat,199702,22.18,0.0,27.51
gujarat,199703,28.14,0.02,29.93
gujarat,199704,29.08,0.48,42.52
gujarat,199705,32.24,0.08,43.83
gujarat,199706,30.18,11.92,68.16
gujarat,199707,28.79,2.93,77.18
gujarat,199708,28.27,4.46,76.54
gujarat,199709,27.46,3.54,76.51
gujarat,199710,26.97,0.01,60.44
gujarat,199711,25.4,0.02,40.23
gujarat,199712,20.05,0.01,36.26
gujarat,199713,26.51,1.98,50.86
gujarat,199801,20.39,0.0,27.12
gujarat,199802,22.22,0.01,31.25
gujarat,199803,27.38,0.0,30.86
gujarat,199804,31.49,0.0,40.24
gujarat,199805,34.54,0.0,38.63
gujarat,199806,32.7,3.85,57.65
gujarat,199807,29.29,5.33,74.61
gujarat,199808,28.49,4.73,79.05
gujarat,199809,28.51,3.43,75.57
gujarat,199810,27.09,2.67,70.23
gujarat,199811,23.51,0.24,50.12
gujarat,199812,21.14,0.0,32.07
gujarat,199813,27.25,1.7,50.72
gujarat,199901,19.92,0.01,31.84
gujarat,199902,24.34,0.39,32.09
gujarat,199903,27.43,0.0,27.2
gujarat,199904,32.05,0.0,34.14
gujarat,199905,32.58,0.18,48.03
gujarat,199906,31.61,2.43,58.24
gujarat,199907,30.12,3.16,66.88
gujarat,199908,30.41,0.53,60.72
gujarat,199909,31.09,1.77,54.94
gujarat,199910,27.37,1.98,63.56
gujarat,199911,25.04,0.0,34.98
gujarat,199912,21.19,0.0,19.41
gujarat,199913,27.77,0.87,44.42
gujarat,200001,20.9,0.0,29.52
gujarat,200002,21.42,0.0,27.6
gujarat,200003,26.43,0.0,32.56
gujarat,200004,31.88,0.0,40.76
gujarat,200005,33.21,0.58,48.56
gujarat,200006,33.25,0.73,50.78
gujarat,200007,28.34,7.79,76.22
gujarat,200008,28.58,2.36,73.82
gujarat,200009,29.66,0.24,61.12
gujarat,200010,30.59,0.13,35.54
gujarat,200011,25.92,0.0,24.48
gujarat,200012,21.87,0.03,18.59
gujarat,200013,27.68,1.0,43.37
gujarat,200101,19.54,0.0,22.05
gujarat,200102,22.52,0.0,24.25
gujarat,200103,27.02,0.0,32.85
gujarat,200104,31.38,0.17,33.41
gujarat,200105,33.09,0.48,49.85
gujarat,200106,30.7,2.45,65.06
gujarat,200107,28.35,4.42,76.5
gujarat,200108,27.88,4.1,78.12
gujarat,200109,29.5,0.79,64.75
gujarat,200110,29.92,0.41,45.9
gujarat,200111,25.53,0.0,22.61
gujarat,200112,22.13,0.0,24.02
gujarat,200113,27.31,1.08,45.1
gujarat,200201,19.11,0.0,26.38
gujarat,200202,21.95,0.0,24.13
gujarat,200203,28.36,0.04,28.87
gujarat,200204,31.42,0.0,39.13
gujarat,200205,33.74,0.09,46.29
gujarat,200206,32.4,5.37,58.88
gujarat,200207,29.74,0.73,68.12
gujarat,200208,28.88,3.81,69.79
gujarat,200209,28.92,0.78,63.18
gujarat,200210,30.58,0.0,32.23
gujarat,200211,26.1,0.04,21.45
gujarat,200212,22.16,0.02,31.71
gujarat,200213,27.81,0.91,42.63
gujarat,200301,20.97,0.04,26.09
gujarat,200302,23.32,0.31,34.98
gujarat,200303,26.85,0.0,29.48
gujarat,200304,31.64,0.09,39.44
gujarat,200305,32.92,0.0,45.73
gujarat,200306,31.57,5.12,63.4
gujarat,200307,28.37,10.78,82.52
gujarat,200308,27.05,9.04,85.42
gujarat,200309,26.83,0.9,81.01
gujarat,200310,26.64,0.27,56.25
gujarat,200311,24.61,0.0,37.79
gujarat,200312,20.31,0.0,28.08
gujarat,200313,26.76,2.24,50.93
gujarat,200401,20.14,0.01,33.4
gujarat,200402,22.88,0.0,27.83
gujarat,200403,29.04,0.0,26.83
gujarat,200404,31.61,0.0,44.67
gujarat,200405,32.12,1.32,48.8
gujarat,200406,31.23,4.08,64.38
gujarat,200407,29.05,6.35,73.39
gujarat,200408,26.6,9.1,86.67
gujarat,200409,27.34,0.78,78.98
gujarat,200410,26.06,0.63,60.25
gujarat,200411,25.55,0.0,40.48
gujarat,200412,22.33,0.0,34.83
gujarat,200413,27.0,1.87,51.78
gujarat,200501,18.88,0.0,29.38
gujarat,200502,22.02,0.0,37.4
gujarat,200503,27.15,0.0,39.57
gujarat,200504,30.67,0.0,28.98
gujarat,200505,32.84,0.15,45.46
gujarat,200506,32.38,10.46,58.41
gujarat,200507,28.03,4.52,81.56
gujarat,200508,27.25,3.95,81.26
gujarat,200509,27.23,8.23,83.29
gujarat,200510,25.9,0.01,63.32
gujarat,200511,23.57,0.0,45.23
gujarat,200512,19.17,0.0,31.07
gujarat,200513,26.27,2.27,52.18
gujarat,200601,20.11,0.0,29.68
gujarat,200602,25.9,0.0,30.48
gujarat,200603,26.66,0.07,36.6
gujarat,200604,30.62,0.0,45.46
gujarat,200605,33.41,0.02,47.33
gujarat,200606,31.63,3.67,59.37
gujarat,200607,28.27,12.23,79.55
gujarat,200608,26.56,7.14,86.59
gujarat,200609,26.95,3.94,83.82
gujarat,200610,26.4,0.04,67.87
gujarat,200611,23.37,0.03,53.07
gujarat,200612,21.19,0.0,41.52
gujarat,200613,26.75,2.28,55.26
gujarat,200701,20.25,0.0,30.39
gujarat,200702,24.03,0.05,44.46
gujarat,200703,27.39,0.0,32.05
gujarat,200704,32.42,0.0,36.4
gujarat,200705,33.54,0.06,45.39
gujarat,200706,31.71,4.92,63.34
gujarat,200707,28.35,10.29,82.41
gujarat,200708,27.33,15.44,86.79
gujarat,200709,27.13,5.81,84.96
gujarat,200710,25.06,0.0,67.09
gujarat,200711,23.95,0.44,56.91
gujarat,200712,19.45,0.0,43.85
gujarat,200713,26.72,3.11,56.22
gujarat,200801,18.49,0.0,28.34
gujarat,200802,20.07,0.01,24.28
gujarat,200803,28.14,0.0,31.61
gujarat,200804,31.15,0.07,38.93
gujarat,200805,32.27,0.0,49.46
gujarat,200806,30.68,3.59,66.33
gujarat,200807,29.2,3.43,73.04
gujarat,200808,27.32,7.06,80.8
gujarat,200809,27.24,7.89,80.01
gujarat,200810,26.74,0.1,64.82
gujarat,200811,23.67,0.1,44.22
gujarat,200812,22.7,0.03,41.21
gujarat,200813,26.49,1.86,52.01
gujarat,200901,21.6,0.0,36.35
gujarat,200902,23.75,0.0,34.18
gujarat,200903,27.83,0.84,40.7
gujarat,200904,31.62,0.0,29.93
gujarat,200905,33.77,0.0,44.29
gujarat,200906,32.85,0.81,54.65
gujarat,200907,28.73,12.18,80.43
gujarat,200908,27.89,4.35,80.48
gujarat,200909,28.09,0.39,75.18
gujarat,200910,28.21,0.2,49.94
gujarat,200911,25.0,0.08,34.1
gujarat,200912,21.71,0.0,31.95
gujarat,200913,27.6,1.6,49.48
gujarat,201001,20.78,0.02,26.94
gujarat,201002,22.51,0.0,27.75
gujarat,201003,28.79,0.0,35.66
gujarat,201004,32.65,0.0,39.17
gujarat,201005,34.34,0.0,44.96
gujarat,201006,32.15,2.54,61.52
gujarat,201007,28.73,13.91,81.18
gujarat,201008,27.22,14.09,88.33
gujarat,201009,26.72,5.43,84.76
gujarat,201010,26.51,0.72,72.9
gujarat,201011,23.06,2.78,73.21
gujarat,201012,17.71,0.02,60.13
gujarat,201013,26.78,3.33,58.22
gujarat,201101,17.32,0.0,46.61
gujarat,201102,22.41,0.0,40.72
gujarat,201103,27.48,0.0,31.67
gujarat,201104,31.35,0.0,32.14
gujarat,201105,32.85,0.0,49.4
gujarat,201106,33.39,0.36,54.11
gujarat,201107,28.71,10.61,78.1
gujarat,201108,27.24,8.23,85.87
gujarat,201109,26.36,6.41,85.79
gujarat,201110,26.31,0.0,67.29
gujarat,201111,24.67,0.0,56.56
gujarat,201112,20.31,0.0,35.3
gujarat,201113,26.54,2.16,55.4
gujarat,201201,18.19,0.0,34.05
gujarat,201202,20.58,0.0,23.87
gujarat,201203,26.17,0.0,32.12
gujarat,201204,31.1,0.03,39.91
gujarat,201205,32.63,0.0,49.24
gujarat,201206,32.55,1.1,56.41
gujarat,201207,30.09,2.25,68.44
gujarat,201208,29.6,2.68,67.78
gujarat,201209,27.29,7.48,81.19
gujarat,201210,26.85,0.01,58.16
gujarat,201211,23.76,0.0,39.66
gujarat,201212,22.32,0.0,35.84
gujarat,201213,26.77,1.12,48.97
gujarat,201301,19.19,0.03,25.66
gujarat,201302,22.93,0.01,31.38
gujarat,201303,27.18,0.0,28.59
gujarat,201304,30.27,0.66,44.37
gujarat,201305,33.25,0.0,46.26
gujarat,201306,30.55,5.8,70.07
gujarat,201307,27.8,7.89,82.33
gujarat,201308,27.01,4.59,82.77
gujarat,201309,27.78,14.86,78.13
gujarat,201310,26.1,1.42,72.9
gujarat,201311,21.7,0.0,59.36
gujarat,201312,18.79,0.0,45.86
gujarat,201313,26.05,2.94,55.76
gujarat,201401,18.04,0.09,37.02
gujarat,201402,21.48,0.01,37.78
gujarat,201403,26.72,0.0,32.89
gujarat,201404,31.35,0.23,38.04
gujarat,201405,33.11,0.43,44.69
gujarat,201406,33.69,0.28,51.32
gujarat,201407,30.35,8.86,68.63
gujarat,201408,27.69,3.72,80.48
gujarat,201409,27.24,3.65,79.54
gujarat,201410,27.84,0.03,59.72
gujarat,201411,26.29,0.25,50.63
gujarat,201412,19.85,0.0,27.0
gujarat,201413,26.99,1.48,50.7
gujarat,201501,19.42,0.16,38.22
gujarat,201502,23.63,0.0,37.1
gujarat,201503,26.77,0.48,36.7
gujarat,201504,31.76,0.2,40.86
gujarat,201505,33.61,0.17,46.4
gujarat,201506,31.1,9.2,66.02
gujarat,201507,28.94,7.36,75.3
gujarat,201508,28.38,0.43,76.08
gujarat,201509,28.59,3.64,69.81
gujarat,201510,29.2,0.0,49.88
gujarat,201511,26.05,0.0,33.78
gujarat,201512,20.69,0.0,20.71
gujarat,201513,27.35,1.8,49.3
gujarat,201601,20.98,0.0,31.73
gujarat,201602,23.23,0.0,26.03
gujarat,201603,28.61,0.02,32.85
gujarat,201604,30.9,0.0,43.11
gujarat,201605,33.91,0.01,46.3
gujarat,201606,32.69,1.17,55.99
gujarat,201607,29.36,4.14,72.93
gujarat,201608,27.94,5.65,78.89
gujarat,201609,27.66,2.21,73.98
gujarat,201610,26.24,1.94,67.72
gujarat,201611,23.67,0.0,38.69
gujarat,201612,22.37,0.0,31.42
gujarat,201613,27.3,1.27,50.07
gujarat,201701,20.18,0.0,31.45
gujarat,201702,23.74,0.0,26.99
gujarat,201703,27.33,0.0,30.56
gujarat,201704,31.15,0.0,36.74
gujarat,201705,33.79,0.12,43.04
gujarat,201706,31.42,4.75,66.35
gujarat,201707,27.67,17.88,82.69
gujarat,201708,27.29,5.51,83.67
gujarat,201709,27.0,1.45,81.06
gujarat,201710,27.42,0.11,60.34
gujarat,201711,23.19,0.0,41.55
gujarat,201712,20.38,0.18,40.97
gujarat,201713,26.72,2.53,52.28
haryana,198101,13.8,1.19,56.57
haryana,198102,16.71,0.61,50.5
haryana,198103,21.55,1.4,44.37
haryana,198104,30.17,0.0,20.16
haryana,198105,35.56,0.34,19.9
haryana,198106,37.78,4.84,18.91
haryana,198107,30.23,6.67,77.25
haryana,198108,30.48,1.27,70.64
haryana,198109,30.62,2.23,53.4
haryana,198110,26.29,0.02,29.34
haryana,198111,18.81,1.76,48.35
haryana,198112,14.39,0.02,40.45
haryana,198113,25.56,1.7,44.2
haryana,198201,13.68,0.75,49.22
haryana,198202,14.52,1.37,51.76
haryana,198203,19.41,1.45,57.57
haryana,198204,26.72,4.86,45.6
haryana,198205,28.89,2.87,51.56
haryana,198206,34.65,2.15,36.4
haryana,198207,34.41,5.76,47.38
haryana,198208,30.09,4.75,72.41
haryana,198209,29.93,0.11,41.8
haryana,198210,27.44,0.3,34.47
haryana,198211,21.2,0.11,30.88
haryana,198212,15.65,0.3,36.47
haryana,198213,24.76,2.07,46.33
haryana,198301,13.18,0.76,38.56
haryana,198302,15.18,0.22,42.37
haryana,198303,21.5,0.19,27.45
haryana,198304,25.86,3.52,40.41
haryana,198305,32.96,0.8,32.23
haryana,198306,36.05,1.08,27.49
haryana,198307,34.57,4.26,47.98
haryana,198308,31.48,3.02,65.64
haryana,198309,30.45,2.12,61.27
haryana,198310,25.97,0.33,32.72
haryana,198311,19.85,0.0,16.85
haryana,198312,15.42,0.09,30.16
haryana,198313,25.26,1.37,38.59
haryana,198401,12.48,0.07,28.37
haryana,198402,14.07,0.42,26.59
haryana,198403,24.82,0.01,25.14
haryana,198404,30.36,0.35,20.06
haryana,198405,36.16,0.02,12.94
haryana,198406,37.72,0.78,26.18
haryana,198407,33.85,3.36,49.61
haryana,198408,31.86,6.99,61.43
haryana,198409,27.11,2.93,69.37
haryana,198410,23.61,0.12,38.62
haryana,198411,19.86,0.0,28.93
haryana,198412,15.13,0.0,25.94
haryana,198413,25.61,1.26,34.46
haryana,198501,13.59,0.05,40.62
haryana,198502,17.13,0.0,18.14
haryana,198503,24.88,0.04,15.55
haryana,198504,30.0,0.31,23.91
haryana,198505,35.33,0.13,13.14
haryana,198506,36.44,1.61,29.54
haryana,198507,32.54,8.48,58.8
haryana,198508,30.2,3.16,70.46
haryana,198509,29.6,1.2,55.0
haryana,198510,24.03,0.8,46.64
haryana,198511,20.03,0.0,29.09
haryana,198512,15.96,0.52,46.34
haryana,198513,25.85,1.38,37.46
haryana,198601,13.06,0.35,39.84
haryana,198602,15.43,0.76,48.45
haryana,198603,22.38,0.3,32.64
haryana,198604,29.9,0.1,19.76
haryana,198605,33.79,0.88,17.92
haryana,198606,36.57,1.81,28.4
haryana,198607,33.2,1.62,51.57
haryana,198608,32.65,2.19,50.72
haryana,198609,31.34,1.84,37.88
haryana,198610,26.13,0.43,35.48
haryana,198611,21.37,0.01,19.99
haryana,198612,13.79,0.13,30.08
haryana,198613,25.84,0.87,34.37
haryana,198701,14.36,1.34,44.23
haryana,198702,17.62,0.5,41.56
haryana,198703,23.58,0.33,32.94
haryana,198704,29.68,0.2,18.17
haryana,198705,31.38,1.45,32.69
haryana,198706,36.89,0.99,26.72
haryana,198707,37.89,0.71,29.7
haryana,198708,36.13,1.68,37.32
haryana,198709,32.69,0.79,34.69
haryana,198710,27.94,0.1,23.24
haryana,198711,21.2,0.0,12.23
haryana,198712,15.75,0.21,20.82
haryana,198713,27.14,0.7,29.5
haryana,198801,15.4,0.08,34.61
haryana,198802,18.15,0.68,32.27
haryana,198803,22.58,0.69,31.29
haryana,198804,31.62,0.17,14.51
haryana,198805,37.03,0.03,12.74
haryana,198806,37.67,1.91,27.13
haryana,198807,32.4,6.78,64.6
haryana,198808,29.65,5.95,76.27
haryana,198809,29.51,5.56,66.1
haryana,198810,24.28,0.0,50.59
haryana,198811,20.09,0.03,37.27
haryana,198812,16.32,0.16,36.19
haryana,198813,26.23,1.84,40.39
haryana,198901,12.28,1.02,46.96
haryana,198902,15.5,0.05,31.36
haryana,198903,22.75,0.5,29.57
haryana,198904,28.38,0.09,16.1
haryana,198905,34.63,0.11,11.63
haryana,198906,36.47,0.68,26.73
haryana,198907,34.68,1.83,43.84
haryana,198908,33.32,2.51,50.06
haryana,198909,31.32,1.02,44.89
haryana,198910,27.4,0.03,17.87
haryana,198911,21.2,0.15,22.55
haryana,198912,15.55,0.35,34.51
haryana,198913,26.18,0.7,31.38
haryana,199001,16.07,0.0,36.41
haryana,199002,17.02,2.21,48.46
haryana,199003,20.84,0.24,38.08
haryana,199004,29.29,0.09,20.79
haryana,199005,35.73,0.43,23.12
haryana,199006,37.47,1.34,26.69
haryana,199007,32.58,5.43,60.04
haryana,199008,30.64,3.6,69.42
haryana,199009,29.1,5.76,70.2
haryana,199010,24.89,0.02,44.68
haryana,199011,21.0,0.34,33.82
haryana,199012,15.76,0.09,31.89
haryana,199013,25.9,1.62,41.96
haryana,199101,13.74,0.0,30.62
haryana,199102,17.85,0.36,27.63
haryana,199103,23.8,0.04,20.99
haryana,199104,28.67,0.47,21.12
haryana,199105,35.26,0.15,15.17
haryana,199106,35.88,2.08,30.01
haryana,199107,36.57,2.03,37.95
haryana,199108,31.99,6.63,60.86
haryana,199109,29.27,1.36,58.07
haryana,199110,25.38,0.04,31.09
haryana,199111,20.05,0.09,26.6
haryana,199112,16.52,0.43,39.47
haryana,199113,26.29,1.15,33.34
haryana,199201,14.37,0.35,43.68
haryana,199202,15.67,0.82,45.81
haryana,199203,22.5,0.1,28.53
haryana,199204,28.56,0.11,21.22
haryana,199205,33.62,0.56,20.02
haryana,199206,37.4,0.75,21.24
haryana,199207,33.61,3.41,49.15
haryana,199208,31.13,4.16,65.84
haryana,199209,28.77,1.87,58.76
haryana,199210,26.33,0.17,34.7
haryana,199211,20.63,0.29,31.86
haryana,199212,17.17,0.0,31.58
haryana,199213,25.84,1.05,37.7
haryana,199301,14.59,0.27,36.42
haryana,199302,19.2,0.59,26.4
haryana,199303,21.13,0.54,32.32
haryana,199304,29.29,0.31,23.55
haryana,199305,35.78,0.48,16.88
haryana,199306,37.09,1.9,29.69
haryana,199307,31.94,5.95,61.17
haryana,199308,33.06,1.38,49.61
haryana,199309,29.53,4.0,63.01
haryana,199310,26.14,0.01,28.21
haryana,199311,21.68,0.0,19.2
haryana,199312,16.41,0.0,16.08
haryana,199313,26.34,1.29,33.6
haryana,199401,15.47,0.7,40.53
haryana,199402,16.92,0.27,32.4
haryana,199403,25.26,0.01,21.65
haryana,199404,28.52,0.31,19.93
haryana,199405,35.79,0.36,17.07
haryana,199406,37.15,1.56,28.28
haryana,199407,32.47,8.32,62.57
haryana,199408,29.29,6.33,79.98
haryana,199409,26.99,1.51,67.69
haryana,199410,24.53,0.0,38.85
haryana,199411,21.56,0.03,29.55
haryana,199412,16.07,0.02,27.13
haryana,199413,25.88,1.64,38.88
haryana,199501,12.56,1.54,46.94
haryana,199502,16.67,0.96,45.19
haryana,199503,21.51,0.72,34.63
haryana,199504,28.09,0.28,25.43
haryana,199505,35.14,0.05,15.8
haryana,199506,37.27,2.14,28.16
haryana,199507,35.12,2.3,45.53
haryana,199508,29.74,9.27,76.06
haryana,199509,27.52,4.14,69.34
haryana,199510,25.52,0.06,45.76
haryana,199511,20.15,0.04,30.14
haryana,199512,16.25,0.02,31.63
haryana,199513,25.5,1.8,41.22
haryana,199601,14.46,0.44,34.74
haryana,199602,17.56,1.47,41.31
haryana,199603,23.56,0.27,38.32
haryana,199604,29.79,0.19,17.83
haryana,199605,33.58,0.62,19.76
haryana,199606,35.06,4.18,39.84
haryana,199607,33.74,2.84,53.74
haryana,199608,30.4,4.63,69.18
haryana,199609,28.77,3.34,64.15
haryana,199610,24.65,0.65,46.07
haryana,199611,19.52,0.0,22.48
haryana,199612,15.16,0.02,19.65
haryana,199613,25.53,1.55,38.94
haryana,199701,13.23,0.27,28.01
haryana,199702,16.91,0.07,24.37
haryana,199703,22.22,1.06,32.46
haryana,199704,27.35,0.85,30.94
haryana,199705,32.03,1.78,25.01
haryana,199706,34.47,1.72,40.73
haryana,199707,34.63,4.31,50.19
haryana,199708,30.21,8.26,67.84
haryana,199709,29.35,0.69,60.08
haryana,199710,24.23,1.84,56.18
haryana,199711,19.38,0.29,48.25
haryana,199712,13.78,1.03,58.94
haryana,199713,24.85,1.87,43.73
haryana,199801,12.79,0.02,41.72
haryana,199802,15.63,2.23,49.19
haryana,199803,20.36,0.64,40.76
haryana,199804,30.42,0.12,21.72
haryana,199805,35.66,0.23,17.02
haryana,199806,34.86,3.03,37.77
haryana,199807,32.85,3.35,60.52
haryana,199808,32.24,2.7,63.0
haryana,199809,29.89,6.32,66.63
haryana,199810,24.97,2.42,57.97
haryana,199811,19.86,0.13,42.55
haryana,199812,15.72,0.0,35.11
haryana,199813,25.48,1.76,44.48
haryana,199901,13.72,0.94,49.47
haryana,199902,17.75,0.07,39.5
haryana,199903,24.1,0.01,18.57
haryana,199904,30.89,0.0,10.18
haryana,199905,35.24,0.57,20.51
haryana,199906,36.28,1.73,32.43
haryana,199907,35.73,2.36,42.37
haryana,199908,34.24,1.14,44.77
haryana,199909,33.15,0.85,44.38
haryana,199910,27.78,0.16,26.57
haryana,199911,22.13,0.01,17.6
haryana,199912,16.77,0.0,18.67
haryana,199913,27.36,0.66,30.39
haryana,200001,14.72,0.39,32.68
haryana,200002,14.62,0.82,42.39
haryana,200003,22.25,0.2,19.02
haryana,200004,31.67,0.07,11.42
haryana,200005,36.54,0.33,22.72
haryana,200006,35.08,2.77,39.02
haryana,200007,33.07,3.16,55.44
haryana,200008,33.13,1.83,53.27
haryana,200009,32.72,0.63,36.25
haryana,200010,28.44,0.0,19.78
haryana,200011,21.83,0.02,23.44
haryana,200012,16.45,0.09,23.11
haryana,200013,26.74,0.86,31.53
haryana,200101,13.41,0.4,37.39
haryana,200102,17.94,0.27,24.29
haryana,200103,23.95,0.09,19.8
haryana,200104,29.23,1.2,27.18
haryana,200105,35.35,2.34,29.47
haryana,200106,33.81,3.6,49.39
haryana,200107,32.49,3.76,60.8
haryana,200108,30.81,5.15,65.65
haryana,200109,30.8,0.79,45.37
haryana,200110,27.92,0.12,26.8
haryana,200111,21.61,0.0,19.91
haryana,200112,16.41,0.05,29.01
haryana,200113,26.18,1.49,36.36
haryana,200201,14.01,0.24,36.86
haryana,200202,16.22,1.06,38.78
haryana,200203,24.09,0.17,24.66
haryana,200204,31.47,0.05,13.75
haryana,200205,36.04,2.65,18.55
haryana,200206,36.46,0.89,33.56
haryana,200207,38.24,0.32,27.25
haryana,200208,33.94,2.31,49.45
haryana,200209,29.42,2.93,56.9
haryana,200210,27.12,0.03,36.73
haryana,200211,21.82,0.0,26.8
haryana,200212,16.94,0.49,33.47
haryana,200213,27.21,0.93,33.02
haryana,200301,13.64,0.67,43.63
haryana,200302,16.92,0.78,49.73
haryana,200303,23.03,0.14,30.63
haryana,200304,30.82,0.07,18.11
haryana,200305,33.83,0.68,15.55
haryana,200306,36.97,1.99,30.71
haryana,200307,30.58,12.3,73.88
haryana,200308,29.6,4.33,77.76
haryana,200309,29.08,1.69,68.21
haryana,200310,25.17,0.08,42.64
haryana,200311,19.76,0.03,29.98
haryana,200312,15.79,0.41,47.11
haryana,200313,25.46,1.95,44.03
haryana,200401,13.6,0.6,50.71
haryana,200402,17.86,0.02,35.3
haryana,200403,25.91,0.0,17.28
haryana,200404,31.83,1.92,19.94
haryana,200405,33.85,0.84,30.44
haryana,200406,35.42,1.96,36.96
haryana,200407,36.64,0.38,35.78
haryana,200408,30.6,6.29,68.39
haryana,200409,30.69,0.46,49.15
haryana,200410,25.45,1.6,47.61
haryana,200411,21.45,0.0,32.18
haryana,200412,16.69,0.16,33.74
haryana,200413,26.68,1.19,38.18
haryana,200501,13.39,0.42,48.49
haryana,200502,15.56,1.92,54.94
haryana,200503,23.24,1.16,50.71
haryana,200504,28.32,0.6,22.05
