state,year,temperature_nasa,rainfall_nasa,humidity_nasa
punjab,1992,24.793333333333333,548.2099999999999,41.8075
punjab,1993,25.545833333333334,592.9399999999999,34.73833333333334
punjab,1994,25.304999999999996,612.53,39.440000000000005
punjab,1995,24.718333333333334,715.08,42.5875
punjab,1996,24.733333333333334,782.14,41.2875
punjab,1997,24.6675,585.69,41.42916666666667
punjab,1998,26.0025,355.4,36.012499999999996
punjab,1999,26.816666666666666,331.93,30.5775
punjab,2000,26.12833333333333,418.32,33.215833333333336
punjab,2001,25.929166666666664,477.21,34.65
punjab,2002,26.7925,376.6,33.165
punjab,2003,25.389166666666668,553.29,41.354166666666664
punjab,2004,26.293333333333333,480.37,37.57833333333333
punjab,2005,25.13166666666667,578.7099999999999,41.64083333333333
punjab,2006,25.69083333333333,648.7699999999999,44.57083333333333
punjab,2007,25.760833333333334,508.28,41.81583333333333
punjab,2008,24.594166666666666,930.29,47.83916666666667
punjab,2009,25.99083333333333,448.98,38.235
punjab,2010,25.878333333333334,638.85,42.02333333333333
punjab,2011,24.959999999999997,684.79,46.732499999999995
punjab,2012,25.084166666666665,462.52,40.00083333333333
punjab,2013,24.828333333333333,781.6800000000001,47.219166666666666
punjab,2014,24.748333333333335,663.65,44.4475
punjab,2015,24.683333333333334,824.87,47.68333333333334
punjab,2016,26.029166666666665,630.86,39.55916666666666
punjab,2017,25.226666666666663,787.4000000000001,44.32083333333333
tamil nadu,1981,26.953333333333333,1089.78,69.99249999999999
tamil nadu,1982,27.544166666666666,494.45,64.79916666666666
tamil nadu,1983,27.9725,842.72,64.84
tamil nadu,1984,26.72083333333333,858.76,70.7675
tamil nadu,1985,27.504166666666666,671.63,65.53416666666666
tamil nadu,1986,27.798333333333332,632.03,65.19083333333333
tamil nadu,1987,28.115,626.4200000000001,64.00333333333333
tamil nadu,1988,27.65833333333333,670.46,67.40166666666667
tamil nadu,1989,27.75916666666667,534.05,63.39333333333334
tamil nadu,1990,28.169166666666666,563.75,63.692499999999995
tamil nadu,1991,27.780833333333334,783.81,66.6825
tamil nadu,1992,27.383333333333336,745.4399999999999,66.13083333333333
tamil nadu,1993,27.40416666666667,957.0799999999999,67.815
tamil nadu,1994,27.035,770.9200000000001,69.90583333333333
tamil nadu,1995,27.50583333333333,671.9300000000001,67.72500000000001
tamil nadu,1996,27.190833333333334,911.21,68.39166666666667
tamil nadu,1997,27.639166666666668,876.01,68.36333333333333
tamil nadu,1998,27.891666666666666,823.8299999999999,68.84333333333333
tamil nadu,1999,27.27916666666667,705.31,67.63
tamil nadu,2000,27.495,868.85,67.6725
tamil nadu,2001,27.59583333333333,718.86,68.15583333333333
tamil nadu,2002,28.061666666666667,580.9200000000001,65.90166666666666
tamil nadu,2003,27.843333333333334,780.12,67.80416666666666
tamil nadu,2004,27.001666666666665,1032.19,70.9875
tamil nadu,2005,27.4875,1173.96,70.6075
tamil nadu,2006,27.150833333333335,767.49,70.58166666666666
tamil nadu,2007,27.480833333333333,816.86,68.04333333333334
tamil nadu,2008,26.83583333333333,1090.13,71.88416666666667
tamil nadu,2009,27.854166666666668,668.8100000000001,66.34583333333333
tamil nadu,2010,27.560833333333335,1047.74,70.70333333333333
tamil nadu,2011,27.115,875.59,70.24916666666667
tamil nadu,2012,27.622500000000002,721.8599999999999,67.99916666666667
tamil nadu,2013,28.06833333333333,647.92,65.61583333333333
tamil nadu,2014,27.860833333333332,698.72,66.58083333333333
tamil nadu,2015,27.459166666666665,1124.8500000000001,70.70166666666667
tamil nadu,2016,28.28,476.81,64.85000000000001
tamil nadu,2017,27.85166666666667,830.8299999999999,68.0325
telangana,1981,25.373333333333335,1302.2,63.034166666666664
telangana,1982,25.96166666666667,950.22,63.27333333333333
telangana,1983,26.235833333333332,855.09,57.57416666666666
telangana,1984,26.439999999999998,738.1800000000001,55.821666666666665
telangana,1985,26.278333333333332,761.85,56.52666666666667
telangana,1986,26.598333333333333,706.17,57.307500000000005
telangana,1987,26.253333333333334,873.94,58.33416666666667
telangana,1988,26.252499999999998,980.66,59.64333333333334
telangana,1989,25.964166666666667,989.0300000000001,55.52166666666667
telangana,1990,25.650000000000002,1021.2600000000001,62.37416666666667
telangana,1991,26.48,791.9,58.23666666666667
telangana,1992,26.26833333333333,798.02,55.3675
telangana,1993,26.117500000000003,777.2800000000001,55.73166666666666
telangana,1994,25.962500000000002,883.04,60.17083333333333
telangana,1995,25.39,1173.71,64.75166666666667
telangana,1996,25.896666666666665,987.89,60.27333333333333
telangana,1997,26.14916666666667,807.43,59.4675
telangana,1998,26.603333333333335,993.19,61.05833333333334
telangana,1999,25.9675,579.4100000000001,55.895833333333336
telangana,2000,26.103333333333335,906.61,55.37083333333334
telangana,2001,26.258333333333336,788.37,57.20666666666667
telangana,2002,26.865,733.02,54.41166666666666
telangana,2003,26.550833333333333,814.41,58.4625
telangana,2004,25.875833333333333,696.72,59.475
telangana,2005,25.739166666666666,1192.69,61.97833333333333
telangana,2006,25.535,1060.6399999999999,64.0425
telangana,2007,25.995833333333334,814.7399999999999,59.91916666666666
telangana,2008,25.666666666666668,1135.59,60.83583333333333
telangana,2009,26.799166666666668,782.9,56.48916666666667
telangana,2010,26.480833333333333,1098.18,62.446666666666665
telangana,2011,26.028333333333332,658.03,58.09583333333333
telangana,2012,26.578333333333333,714.78,55.04
telangana,2013,25.646666666666665,1081.87,64.05749999999999
telangana,2014,26.285833333333333,640.4399999999999,57.32416666666666
telangana,2015,27.094166666666666,473.36,53.12833333333333
telangana,2016,26.383333333333336,812.09,57.219166666666666
telangana,2017,26.368333333333336,755.48,55.46666666666667
uttar pradesh,1981,25.18166666666667,1310.79,54.979166666666664
uttar pradesh,1982,24.909166666666668,1333.9,56.469166666666666
uttar pradesh,1983,25.594166666666666,850.84,47.98666666666667
uttar pradesh,1984,26.085833333333337,701.99,43.847500000000004
uttar pradesh,1985,25.859166666666667,1116.52,49.69583333333333
uttar pradesh,1986,25.761666666666667,684.46,46.24583333333334
uttar pradesh,1987,27.190833333333334,590.47,39.90083333333333
uttar pradesh,1988,26.549166666666665,1106.18,46.72333333333333
uttar pradesh,1989,26.013333333333335,766.48,43.26833333333334
uttar pradesh,1990,26.094166666666666,1016.0899999999999,49.0325
uttar pradesh,1991,26.377499999999998,906.64,44.5575
uttar pradesh,1992,26.4375,692.18,43.39833333333333
uttar pradesh,1993,26.637500000000003,671.3199999999999,39.35166666666667
uttar pradesh,1994,26.673333333333332,772.71,42.108333333333334
uttar pradesh,1995,26.867500000000003,642.48,42.36083333333334
uttar pradesh,1996,25.912499999999998,890.26,48.48083333333333
uttar pradesh,1997,25.993333333333336,711.0799999999999,44.97833333333333
uttar pradesh,1998,25.80666666666667,962.4,51.56666666666666
uttar pradesh,1999,26.82166666666667,649.87,42.093333333333334
uttar pradesh,2000,25.91416666666667,975.49,45.48333333333333
uttar pradesh,2001,26.2075,797.71,45.24416666666667
uttar pradesh,2002,26.90833333333333,658.24,43.42666666666667
uttar pradesh,2003,25.834999999999997,802.89,50.45416666666667
uttar pradesh,2004,25.90833333333333,866.4499999999999,50.85333333333333
uttar pradesh,2005,25.895,949.8,50.9625
uttar pradesh,2006,26.286666666666665,945.31,50.5275
uttar pradesh,2007,25.624166666666667,1067.56,53.69583333333333
uttar pradesh,2008,25.0125,1606.01,58.8525
uttar pradesh,2009,25.791666666666668,981.5799999999999,54.08583333333333
uttar pradesh,2010,26.17,930.2099999999999,54.5375
uttar pradesh,2011,25.265833333333333,1188.72,57.05416666666667
uttar pradesh,2012,25.269166666666667,1107.75,53.33583333333333
uttar pradesh,2013,24.974166666666665,1238.53,59.19
uttar pradesh,2014,25.9425,881.0999999999999,49.33416666666667
uttar pradesh,2015,26.526666666666667,738.21,46.585
uttar pradesh,2016,26.3925,1050.71,49.0025
uttar pradesh,2017,26.21083333333333,1128.32,51.45166666666666
uttarakhand,1981,18.675,1159.77,52.495000000000005
uttarakhand,1982,17.811666666666667,1335.36,56.11833333333333
uttarakhand,1983,18.092499999999998,963.8800000000001,50.48666666666667
uttarakhand,1984,18.953333333333333,887.63,46.46333333333333
uttarakhand,1985,18.9575,1174.6399999999999,49.553333333333335
uttarakhand,1986,18.615,751.47,47.19166666666666
uttarakhand,1987,20.136666666666667,480.5,36.660000000000004
uttarakhand,1988,19.405833333333334,1159.0900000000001,49.24
uttarakhand,1989,18.958333333333332,741.54,43.76083333333333
uttarakhand,1990,18.884166666666665,1216.35,54.031666666666666
uttarakhand,1991,18.954166666666666,1080.6,47.09583333333333
uttarakhand,1992,18.793333333333333,733.64,47.32416666666666
uttarakhand,1993,18.76,1341.63,50.0075
uttarakhand,1994,19.031666666666666,1209.21,50.68416666666667
uttarakhand,1995,18.915,1094.13,50.69416666666667
uttarakhand,1996,18.6475,1411.29,53.76333333333333
uttarakhand,1997,17.61583333333333,1278.7,57.04916666666667
uttarakhand,1998,18.6475,1521.8899999999999,57.58416666666667
uttarakhand,1999,19.64,735.66,45.403333333333336
uttarakhand,2000,19.104166666666668,839.72,46.767500000000005
uttarakhand,2001,18.839166666666667,1353.0,50.54666666666666
uttarakhand,2002,19.496666666666666,958.54,47.61833333333333
uttarakhand,2003,18.82166666666667,1272.79,53.005833333333335
uttarakhand,2004,18.93166666666667,1248.7,53.770833333333336
uttarakhand,2005,18.6525,1268.99,54.54
uttarakhand,2006,19.331666666666667,1165.32,54.44916666666666
uttarakhand,2007,18.9475,1573.48,55.54833333333334
uttarakhand,2008,18.481666666666666,1595.52,58.39333333333334
uttarakhand,2009,19.49833333333333,1098.27,50.413333333333334
uttarakhand,2010,19.603333333333335,1975.42,54.31833333333333
uttarakhand,2011,18.2075,1746.54,61.265833333333326
uttarakhand,2012,18.809166666666666,1381.27,55.11166666666667
uttarakhand,2013,18.625,2094.0,63.870000000000005
uttarakhand,2014,18.926666666666666,1213.86,57.27916666666667
uttarakhand,2015,19.033333333333335,1237.74,58.2875
uttarakhand,2016,19.9575,956.81,51.26583333333334
uttarakhand,2017,19.485833333333336,1128.23,55.5975
west bengal,1981,25.198333333333334,1707.32,73.14333333333333
west bengal,1982,25.836666666666662,1314.3,67.705
west bengal,1983,26.8475,799.1,59.32833333333334
west bengal,1984,25.95583333333333,1271.78,63.553333333333335
west bengal,1985,26.641666666666666,946.72,62.15
west bengal,1986,26.235,1403.63,65.2
west bengal,1987,26.13,1164.8700000000001,66.56833333333334
west bengal,1988,26.512500000000003,1176.65,64.345
west bengal,1989,26.191666666666666,984.33,60.9
west bengal,1990,25.814166666666665,1442.08,69.70833333333333
west bengal,1991,26.450833333333335,1001.6300000000001,65.68916666666667
west bengal,1992,26.390833333333333,994.24,62.06833333333333
west bengal,1993,26.0425,1261.95,66.08583333333333
west bengal,1994,26.105,1059.61,64.3325
west bengal,1995,25.9975,1261.34,66.53916666666667
west bengal,1996,26.13083333333333,1006.17,64.9275
west bengal,1997,25.794166666666666,1436.26,68.72666666666667
west bengal,1998,25.746666666666666,1378.94,72.85083333333334
west bengal,1999,25.805833333333336,1538.28,70.27666666666667
west bengal,2000,25.310833333333335,1377.62,72.47583333333334
west bengal,2001,25.587500000000002,1463.46,70.895
west bengal,2002,25.761666666666667,1262.14,71.72333333333333
west bengal,2003,25.849166666666665,1267.83,71.1575
west bengal,2004,25.703333333333333,1283.6399999999999,71.75333333333333
west bengal,2005,25.962500000000002,1247.41,72.235
west bengal,2006,25.8425,1340.5700000000002,71.77916666666667
west bengal,2007,25.365,1901.8,72.69916666666667
west bengal,2008,25.191666666666666,1450.61,75.28833333333334
west bengal,2009,25.86916666666667,1510.92,70.38083333333334
west bengal,2010,26.124166666666667,1308.93,71.24666666666667
west bengal,2011,25.545,1679.62,72.09916666666666
west bengal,2012,25.50583333333333,1176.84,70.05
west bengal,2013,25.44333333333333,1709.71,71.57166666666667
west bengal,2014,25.573333333333334,1213.7,70.44333333333333
west bengal,2015,26.045833333333334,1551.29,70.52833333333334
west bengal,2016,26.444999999999997,1558.73,71.16583333333334
west bengal,2017,26.005,1934.4999999999998,73.04
